P31994	CDw32 [SEP] Fc伽马RII-b [SEP] FcRII-b [SEP] IGFR2 [SEP] CD32 [SEP] 低亲和力免疫球蛋白γFc区受体II-b [SEP] Fc伽马里布 [SEP] IgG Fc受体II-b [SEP] FCG2
P31995	CDw32 [SEP] Fc伽马RII-c [SEP] IGFR2 [SEP] 低亲和力免疫球蛋白γFc区受体II-c [SEP] CD32 [SEP] IgG Fc受体II-c [SEP] Fc伽马RIIc [SEP] FcRII-c [SEP] FCG2
P01374	阿尔法中尉 [SEP] TNFB [SEP] 肿瘤坏死因子配体超家族成员1 [SEP] TNFSF1 [SEP] 淋巴毒素 [SEP] 淋巴毒素α
P30968	促性腺激素释放激素受体 [SEP] 促性腺激素释放激素受体 [SEP] GRHR
P48551	伊夫纳布 [SEP] 干扰素α/β受体2 [SEP] 干扰素-R-2 [SEP] I型干扰素受体2 [SEP] 伊夫纳布 [SEP] 干扰素α结合蛋白
P17181	细胞因子受体II类成员1 [SEP] 细胞因子受体家族2成员1 [SEP] 干扰素α/β受体1 [SEP] 伊夫纳 [SEP] 干扰素-R-1 [SEP] CRF2-1 [SEP] I型干扰素受体1
P00747	3.4.21.7 [SEP] 纤溶酶原
P02671	纤维蛋白原α链前体 [SEP] 纤维蛋白原α链
Q03405	单核细胞活化抗原Mo3 [SEP] 乌帕 [SEP] MO3 [SEP] 标准杆 [SEP] 尿激酶纤溶酶原激活物表面受体
P05121	纤溶酶原激活物抑制剂1 [SEP] 计划1 [SEP] 个人事故保险 [SEP] Serpin E1 [SEP] 内皮型纤溶酶原激活物抑制剂 [SEP] PAI1
Q02643	GHRH受体 [SEP] GRFR [SEP] GRF受体 [SEP] 生长激素释放激素受体 [SEP] 生长激素释放因子受体
P19235	EPO-R [SEP] 促红细胞生成素受体
P05120	计划2 [SEP] 尿激酶抑制剂 [SEP] PAI-2 [SEP] 胎盘纤溶酶原激活物抑制剂 [SEP] 单核细胞精氨酸丝氨酸蛋白酶 [SEP] PAI2 [SEP] 纤溶酶原激活物抑制剂2 [SEP] Serpin B2
P05154	PAI3 [SEP] Serpin A5 [SEP] 普罗西 [SEP] 计划3 [SEP] PCI [SEP] 纤溶酶原激活物抑制剂3 [SEP] PAI-3 [SEP] 顶体丝氨酸蛋白酶抑制剂 [SEP] 蛋白C抑制剂 [SEP] 血浆丝氨酸蛋白酶抑制剂
P98164	糖蛋白330 [SEP] gp330 [SEP] 低密度脂蛋白受体相关蛋白2 [SEP] 梅加林 [SEP] LRP-2
Q9Y5Y6	PRSS14 [SEP] 丝氨酸蛋白酶TADG-15 [SEP] 3.4.21.109 [SEP] MT-SP1 [SEP] 膜型丝氨酸蛋白酶1 [SEP] 前列素 [SEP] SNC19 [SEP] 肿瘤相关差异表达基因15蛋白 [SEP] 丝氨酸蛋白酶14 [SEP] 蛋白裂解酶 [SEP] TADG15 [SEP] 致瘤抑制蛋白14
P14543	恩塔克汀 [SEP] NID-1 [SEP] 巢蛋白-1 [SEP] 奈德
P22888	LCGR [SEP] LHR [SEP] 左/右 [SEP] 促尿激素绒毛膜促性腺激素受体 [SEP] LGR2 [SEP] LSH-R [SEP] 黄体生成素受体 [SEP] LHRHR
P30988	降钙素受体 [SEP] CT-R
Q99062	粒细胞集落刺激因子受体 [SEP] G-CSF受体 [SEP] GCSFR
P15509	粒细胞巨噬细胞集落刺激因子受体亚单位α [SEP] CSF2R [SEP] CDw116 [SEP] GM-CSF-R-alpha [SEP] CSF2RY
P26951	IL3R [SEP] 白细胞介素-3受体亚单位α [SEP] IL-3受体亚单位α
P32927	CDw131 [SEP] IL3RB [SEP] GM-CSF/IL-3/IL-5受体共同β亚单位 [SEP] IL5RB [SEP] 细胞因子受体共同亚单位β
P34741	HSPG1 [SEP] 硫酸乙酰肝素蛋白多糖核心蛋白 [SEP] SYND2 [SEP] Syndecan-2 [SEP] 纤维多糖 [SEP] HSPG
P13727	骨髓蛋白多糖 [SEP] MBP [SEP] BMPG [SEP] 蛋白多糖2
P16473	促甲状腺激素受体 [SEP] 促甲状腺激素受体 [SEP] 促甲状腺激素受体 [SEP] LGR3
P00742	3.4.21.6 [SEP] 斯图尔特·普罗威尔系数 [SEP] 凝血因子X [SEP] 斯图尔特因素
P00740	3.4.21.22 [SEP] 血浆凝血活酶组分 [SEP] PTC [SEP] 圣诞节因素 [SEP] 凝血因子IX
P04275	血管性血友病因子 [SEP] vWF [SEP] F8VWF
O14832	多环芳烃 [SEP] Phytanoyl CoA双加氧酶，过氧化物酶体 [SEP] 呸 [SEP] 植酸酰辅酶Aα羟化酶 [SEP] 1.14.11.18 [SEP] 植酸氧化酶
P07307	HL-2 [SEP] 去唾液酸糖蛋白受体2 [SEP] ASGP-R2 [SEP] 肝凝集素H2 [SEP] CLEC4H2 [SEP] C型凝集素结构域家族4成员H2
P11021	BiP [SEP] GRP-78 [SEP] 免疫球蛋白重链结合蛋白 [SEP] 78kDa葡萄糖调节蛋白 [SEP] 热休克70 kDa蛋白5 [SEP] GRP78 [SEP] 内质网内腔钙结合蛋白grp78
P27797	HACBP [SEP] CRTC [SEP] grp60 [SEP] 钙网蛋白 [SEP] ERp60 [SEP] CRP55 [SEP] 钙调素 [SEP] 内质网驻留蛋白60
P27824	IP90 [SEP] 卡尔尼克辛 [SEP] p90 [SEP] 主要组织相容性复合体I类抗原结合蛋白p88
P49257	Gp58 [SEP] F5F8D [SEP] 细胞内甘露糖特异性凝集素MR60 [SEP] ERGIC53 [SEP] 麦角蛋白-53 [SEP] 凝集素甘露糖结合1 [SEP] 内质网高尔基中间区53kDa蛋白
Q07954	阿普尔 [SEP] 载脂蛋白E受体 [SEP] LRP-1 [SEP] α-2-巨球蛋白受体 [SEP] A2MR [SEP] 四月 [SEP] 低密度脂蛋白受体相关蛋白1
Q8NI22	多凝血因子缺乏蛋白2 [SEP] SDNSF [SEP] 神经干细胞衍生的神经元存活蛋白
P14778	白细胞介素-1受体I型 [SEP] IL-1R-1 [SEP] IL1RT1 [SEP] p80 [SEP] CD121抗原样家族成员A [SEP] IL1R [SEP] IL-1R-α [SEP] 白细胞介素-1受体1型 [SEP] 白细胞介素-1受体α [SEP] IL1RA
Q92637	IgG Fc受体IB [SEP] FcRIB [SEP] hFcgammaRIB [SEP] Fc伽马肋 [SEP] 高亲和力免疫球蛋白γFc受体IB [SEP] IGFRB
P01024	CPAMD1 [SEP] 补体C3 [SEP] 含蛋白1的C3和PZP样α-2巨球蛋白结构域
P0C0L4	补体C4-A [SEP] 含蛋白2的C3和PZP样α-2巨球蛋白结构域 [SEP] 二氧化碳 [SEP] 酸性补体C4 [SEP] CPAMD2
P0C0L5	基本补体C4 [SEP] 含蛋白3的C3和PZP样α-2巨球蛋白结构域 [SEP] 二氧化碳 [SEP] 补体C4-B [SEP] CPAMD3
P01031	补体C5 [SEP] 含有蛋白4的C3和PZP样α-2巨球蛋白结构域 [SEP] CPAMD4
P06213	胰岛素受体 [SEP] 2.7.10.1 [SEP] 红外光谱
P08069	胰岛素样生长因子1受体 [SEP] 胰岛素样生长因子I受体 [SEP] 2.7.10.1 [SEP] IGF-I受体
P16870	激素原处理羧肽酶 [SEP] 脑啡肽转化酶 [SEP] CPE [SEP] 3.4.17.10 [SEP] 羧肽酶H [SEP] CPH [SEP] 羧肽酶E
P48745	IBP-9 [SEP] IGFBP9 [SEP] 诺夫 [SEP] CCN家庭成员3 [SEP] 胰岛素样生长因子结合蛋白9 [SEP] IGFBP-9 [SEP] 胰岛素样生长因子结合蛋白9 [SEP] 蛋白质NOV同系物 [SEP] CCN3 [SEP] 肾母细胞瘤过表达基因蛋白同源物
Q16270	IBP-7 [SEP] IGFBP-rP1 [SEP] PGI2刺激因子 [SEP] MAC25蛋白 [SEP] 前列环素刺激因子 [SEP] 肿瘤源性粘附因子 [SEP] 塔夫 [SEP] PSF [SEP] 胰岛素样生长因子结合蛋白7 [SEP] MAC25
P05452	C型凝集素结构域家族3成员B [SEP] 纤溶酶原kringle 4结合蛋白 [SEP] 四联蛋白 [SEP] 特娜 [SEP] TN
P05787	II型角蛋白Kb8 [SEP] CK-8 [SEP] 角蛋白-8 [SEP] CYK8 [SEP] 角蛋白，II型细胞骨架蛋白8 [SEP] K8 [SEP] 细胞角蛋白-8
P07355	蛋白质I [SEP] 第36页 [SEP] PAP-IV [SEP] 膜联蛋白-2 [SEP] CAL1H [SEP] ANX2L4 [SEP] 染色结合蛋白-8 [SEP] ANX2 [SEP] 膜联蛋白A2 [SEP] Calpactin-1重链 [SEP] 胎盘抗凝蛋白IV [SEP] 膜联蛋白 [SEP] LPC2D [SEP] 脂皮质素II [SEP] Calpactin I重链
P23945	促卵泡素受体 [SEP] FSH-R [SEP] 促卵泡激素受体 [SEP] LGR1
P15260	CDw119 [SEP] 干扰素γ受体1 [SEP] 干扰素γ受体1
P38484	干扰素γ受体2 [SEP] 干扰素γ受体辅助因子1 [SEP] IFNGT1 [SEP] AF-1 [SEP] 干扰素γ传感器1 [SEP] 干扰素γ受体2
P30518	AVPR V2 [SEP] 抗利尿激素受体 [SEP] DIR3 [SEP] 迪尔 [SEP] 肾型精氨酸加压素受体 [SEP] V2R [SEP] ADHR [SEP] 加压素V2受体
P37288	血管/肝型精氨酸加压素受体 [SEP] 加压素V1a受体 [SEP] AVPR1 [SEP] V1aR [SEP] 抗利尿激素受体1a [SEP] AVPR V1a
P47901	AVPR V3 [SEP] AVPR V1b [SEP] 抗利尿激素受体1b [SEP] VPR3 [SEP] 加压素V3受体 [SEP] V1bR [SEP] 加压素V1b受体 [SEP] AVPR3
P10646	组织因子途径抑制剂 [SEP] 拉奇 [SEP] 脂蛋白相关凝血抑制剂 [SEP] 外源性途径抑制剂 [SEP] TFPI1 [SEP] TFPI [SEP] 计划免疫
P38435	维生素K依赖性γ羧化酶 [SEP] GC [SEP] γ-谷氨酰羧化酶 [SEP] 维生素K-γ-谷氨酰羧化酶 [SEP] 肽基谷氨酸4-羧化酶 [SEP] 4.1.1.90
P08709	SPCA [SEP] 血清凝血酶原转化促进剂 [SEP] 前降钙素 [SEP] 3.4.21.21 [SEP] 凝血因子VII
P13726	凝血因子Ⅲ [SEP] 凝血活酶 [SEP] TF [SEP] 组织因子
Q14626	IL-11受体亚单位α [SEP] 白细胞介素-11受体亚单位α
P21802	2.7.10.1 [SEP] 成纤维细胞生长因子受体2 [SEP] 角质形成细胞生长因子受体 [SEP] KGFR [SEP] 贝克 [SEP] KSAM [SEP] K-sam [SEP] FGFR-2
P11362	bFGF-R-1 [SEP] 2.7.10.1 [SEP] 成纤维细胞生长因子受体1 [SEP] 碱性成纤维细胞生长因子受体1 [SEP] 原癌基因c-Fgr [SEP] 塞克 [SEP] FLT2 [SEP] FLT-2 [SEP] BFGFR [SEP] FGFBR [SEP] FLG [SEP] FGFR-1 [SEP] HBGFR [SEP] N-sam [SEP] 类Fms酪氨酸激酶2
P98160	佩莱坎 [SEP] 基底膜特异性硫酸乙酰肝素蛋白多糖核心蛋白 [SEP] 可编程逻辑控制器 [SEP] HSPG
P47871	GL-R [SEP] 胰高血糖素受体
O95838	胰高血糖素样肽2受体 [SEP] GLP-2受体
P43220	GLP-1受体 [SEP] 胰高血糖素样肽1受体
P63027	鞋面2 [SEP] 囊泡相关膜蛋白2 [SEP] SYB2 [SEP] 突触结合蛋白-2
P23763	鞋面-1 [SEP] 囊泡相关膜蛋白1 [SEP] SYB1 [SEP] 突触结合蛋白-1
Q8N9I0	突触结合蛋白II [SEP] 突触结合蛋白-2 [SEP] 西蒂
P12319	FcεRIα [SEP] 弗切里 [SEP] 高亲和力免疫球蛋白ε受体亚单位α [SEP] FCE1A [SEP] IgE Fc受体亚单位α
Q01362	FCER1B [SEP] 高亲和力β-免疫球蛋白受体 [SEP] 阿皮 [SEP] 弗切里 [SEP] Fcε受体Iβ链 [SEP] 跨膜4-结构域亚家族A成员2 [SEP] IgE Fc受体β亚单位 [SEP] 伊格尔
O60603	直到4 [SEP] Toll/IL-1受体样蛋白4 [SEP] Toll样受体2
P02452	胶原α-1（I）链 [SEP] α-1Ⅰ型胶原
P02458	α-1Ⅱ型胶原 [SEP] 胶原α-1（II）链
P02461	三、 [SEP] 胶原α-1（III）链 [SEP] 胶原α-1（III）链前体
P10912	生长激素受体 [SEP] 生长激素受体 [SEP] 生长激素受体
P16471	PRL-R [SEP] 催乳素受体
P05106	GPIIIa [SEP] 整合素β-3 [SEP] 血小板膜糖蛋白IIIa [SEP] GP3A
P08514	ITGAB [SEP] GP2B [SEP] 整合素αIIb [SEP] GPalpha IIb [SEP] 血小板膜糖蛋白IIb [SEP] GPIIb
P04004	V75 [SEP] 血清扩散因子 [SEP] S蛋白 [SEP] 越南 [SEP] 卵黄连蛋白
P00451	啊 [SEP] F8C [SEP] 凝血因子VIII [SEP] 抗血友病因子 [SEP] 促凝成分
P12259	凝血因子V [SEP] 促加速因子 [SEP] 活化蛋白C辅因子
P07204	费托霉素 [SEP] THRM [SEP] 血栓调节蛋白 [SEP] 商标
P07225	赞成的意见 [SEP] 维生素K依赖性蛋白S
P02776	血小板因子4 [SEP] C-X-C基序趋化因子4 [SEP] CL4 CX4 [SEP] 伊罗普拉特 [SEP] SCYB4 [SEP] 抑瘤素-A [SEP] PF-4
P35237	细胞质抗蛋白酶 [SEP] 帽子 [SEP] Serpin B6 [SEP] PI6 [SEP] 胎盘凝血酶抑制剂 [SEP] PI-6 [SEP] PTI [SEP] 肽酶抑制剂6
Q9UNN8	内皮蛋白C受体 [SEP] 内皮细胞蛋白C受体 [SEP] EPCR [SEP] APC受体 [SEP] 活化蛋白C受体
P20138	唾液酸结合Ig样凝集素3 [SEP] SIGLEC3 [SEP] gp67 [SEP] 髓样细胞表面抗原CD33 [SEP] Siglec-3
P08246	中性粒细胞弹性蛋白酶 [SEP] 髓质素 [SEP] ELA2 [SEP] 3.4.21.37 [SEP] 人白细胞弹性蛋白酶 [SEP] 赫勒 [SEP] 中性粒细胞弹性蛋白酶 [SEP] 骨髓丝氨酸蛋白酶 [SEP] 弹性蛋白酶-2
P62993	灰 [SEP] 生长因子受体结合蛋白2 [SEP] 蛋白灰 [SEP] SH2/SH3适配器GRB2 [SEP] 衔接蛋白GRB2
P30559	OT-R [SEP] 催产素受体
P01137	转化生长因子β-1 [SEP] TGF-β-1 [SEP] TGFB
P04626	她2 [SEP] 酪氨酸激酶型细胞表面受体HER2 [SEP] 受体酪氨酸蛋白激酶erbB-2 [SEP] 2.7.10.1 [SEP] 原癌基因c-ErbB-2 [SEP] 纽大学 [SEP] NGL [SEP] MLN19 [SEP] p185erbB2 [SEP] 转移淋巴结基因19蛋白 [SEP] 原癌基因Neu [SEP] MLN 19
P11836	B淋巴细胞表面抗原B1 [SEP] Bp35 [SEP] 白细胞表面抗原Leu-16 [SEP] 跨膜4-结构域亚家族A成员1 [SEP] CD20 [SEP] B淋巴细胞抗原CD20
P04234	T细胞受体T3δ链 [SEP] T细胞表面糖蛋白CD3δ链 [SEP] T3D
P07766	T3E [SEP] T细胞表面糖蛋白CD3ε链 [SEP] T细胞表面抗原T3/Leu-4ε链
P09693	T3G [SEP] T细胞表面糖蛋白CD3γ链 [SEP] T细胞受体T3γ链
P20963	T3Z [SEP] TCRZ [SEP] CD3Z [SEP] T细胞表面糖蛋白CD3 zeta链 [SEP] T细胞受体T3 zeta链
P60880	超级蛋白质 [SEP] 啜饮 [SEP] 断裂 [SEP] 突触体相关蛋白25 [SEP] SNAP-25 [SEP] 突触体相关25kDa蛋白
P62745	Rho相关GTP结合蛋白RhoB [SEP] ARHB [SEP] Rho cDNA克隆6 [SEP] h6 [SEP] ARH6
P25116	凝血酶受体 [SEP] TR [SEP] 标准杆-1 [SEP] 凝血因子Ⅱ受体 [SEP] PAR1 [SEP] 蛋白酶激活受体1 [SEP] CF2R
P31358	剑桥病理学1抗原 [SEP] 人附睾特异蛋白5 [SEP] CDW52 [SEP] 附睾分泌蛋白E5 [SEP] CAMPATH-1抗原 [SEP] 呵呵
Q04609	FGCP [SEP] 福尔 [SEP] 叶酸聚γ-谷氨酸羧肽酶 [SEP] 纳阿拉德1 [SEP] PSM [SEP] 谷氨酸羧肽酶2 [SEP] 谷氨酸羧肽酶II [SEP] 纳阿拉酶I [SEP] PSMA [SEP] 叶酸水解酶1 [SEP] 翼酰多聚γ-谷氨酸羧肽酶 [SEP] 前列腺特异性膜抗原 [SEP] 细胞生长抑制基因27蛋白 [SEP] 膜谷氨酸羧肽酶 [SEP] 3.4.17.21 [SEP] N-乙酰化-α-连接酸性二肽酶I [SEP] GCPII [SEP] mGCP
P49069	卡米尔 [SEP] 钙信号调节亲环素配体
Q96LZ3	类PPP3R1 [SEP] 钙调神经磷酸酶BII [SEP] 钙调神经磷酸酶B样蛋白 [SEP] 蛋白磷酸酶3调节亚基Bβ亚型 [SEP] 蛋白磷酸酶2B调节亚基2 [SEP] 钙调神经磷酸酶B亚单位2型 [SEP] PPP3RL [SEP] CBLP [SEP] CNBII
P62937	肽基脯氨酰顺反异构酶A [SEP] 亲环素A [SEP] 5.2.1.8 [SEP] 轮胺酶A [SEP] CYPA [SEP] 肽基脯氨酰顺反异构酶 [SEP] 环孢菌素A结合蛋白
P30405	CyP-D [SEP] CYP3 [SEP] 亲环素D [SEP] 5.2.1.8 [SEP] PPIase F [SEP] 线粒体亲环素 [SEP] 亲环素F [SEP] 轮胺酶F [SEP] 肽基脯氨酰顺反异构酶F，线粒体 [SEP] CyP-M [SEP] 亲环素D
P06729	LFA-3受体 [SEP] LFA-2 [SEP] T细胞表面抗原T11/Leu-5 [SEP] SRBC [SEP] T细胞表面抗原CD2 [SEP] 花环受体 [SEP] 红细胞受体
P20701	CD11A [SEP] LFA-1A [SEP] 整合素α-L [SEP] 白细胞功能相关分子1α链 [SEP] 白细胞粘附糖蛋白LFA-1α链 [SEP] CD11抗原样家族成员A
P20702	白细胞粘附糖蛋白p150,95α链 [SEP] 整合素α-X [SEP] CD11抗原样家族成员C [SEP] 白细胞粘附受体p150,95 [SEP] CD11C [SEP] Leu M5
P06126	T细胞表面糖蛋白CD1a [SEP] hTa1胸腺细胞抗原 [SEP] T细胞表面抗原T6/Leu-6
Q95460	主要组织相容性复合体I类相关基因蛋白 [SEP] I类组织相容性抗原样蛋白 [SEP] MHC I类相关基因蛋白
P42081	CD28LG2 [SEP] 乐趣1 [SEP] CTLA-4计数器受体B7。2. [SEP] T淋巴细胞活化抗原CD86 [SEP] 活化B7-2抗原 [SEP] B70 [SEP] BU63
P01730	T细胞表面抗原T4/Leu-3 [SEP] T细胞表面糖蛋白CD4
P05556	糖蛋白Ⅱa [SEP] 纤维连接蛋白受体β亚单位 [SEP] 整合素β-1 [SEP] IIAGPA [SEP] VLA-4β亚单位 [SEP] MDF2 [SEP] FNRB [SEP] MSK12
P06756	卵黄连蛋白受体亚单位α [SEP] 整合素α-V [SEP] VNRA [SEP] MSK8
P03951	3.4.21.27 [SEP] FXI [SEP] 家长教师会 [SEP] 凝血因子席 [SEP] 血浆凝血活酶前体
P09619	2.7.10.1 [SEP] PDGF-R-β [SEP] PDGFR [SEP] PDGFR1 [SEP] 血小板衍生生长因子受体β [SEP] β血小板衍生生长因子受体 [SEP] β型血小板衍生生长因子受体 [SEP] CD140抗原样家族成员B [SEP] PDGFR-1 [SEP] 血小板衍生生长因子受体1
P16234	2.7.10.1 [SEP] CD140抗原样家族成员A [SEP] PDGF-R-alpha [SEP] 血小板衍生生长因子受体α [SEP] α-血小板衍生生长因子受体 [SEP] 血小板衍生生长因子受体2 [SEP] PDGFR2 [SEP] CD140a抗原 [SEP] 血小板衍生生长因子α受体 [SEP] RHEPDGFRA [SEP] α型血小板衍生生长因子受体 [SEP] PDGFR-2
P01023	含蛋白5的C3和PZP样α-2巨球蛋白结构域 [SEP] α-2-巨球蛋白 [SEP] CPAMD5 [SEP] 阿尔法-2-M
P13612	VLA-4亚单位α [SEP] CD49D [SEP] 整合素α-4 [SEP] 整合素αIV [SEP] CD49抗原样家族成员D
P05362	ICAM-1 [SEP] 胞间粘附分子1 [SEP] 主要类群鼻病毒受体
Q53I07	包膜糖蛋白
P13843	融合糖蛋白F0 [SEP] 融合糖蛋白F0前体
P00736	3.4.21.41 [SEP] 补充成分1子成分r [SEP] 补码C1r子成分
P15692	血管内皮生长因子A [SEP] VEGF-A [SEP] VPF [SEP] 血管内皮生长因子 [SEP] 血管通透性因子
P13688	BGP-1 [SEP] 癌胚抗原相关细胞粘附分子1 [SEP] BGP1 [SEP] BGP [SEP] 胆汁糖蛋白1
Q9BYV1	丙氨酸——乙醛酸转氨酶2，线粒体 [SEP] 2.6.1.44 [SEP] AGT 2 [SEP] （R） -3-氨基-2-甲基丙酸盐——丙酮酸转氨酶 [SEP] 贝塔阿拉特二世 [SEP] β-丙氨酸丙酮酸转氨酶 [SEP] AGT2 [SEP] D-AIBAT
Q99259	谷氨酸脱羧酶67 kDa亚型 [SEP] 4.1.1.15 [SEP] 谷氨酸脱羧酶1 [SEP] GAD67 [SEP] 谷氨酸脱羧酶 [SEP] GAD-67 [SEP] 67kDa谷氨酸脱羧酶
P35520	胱硫醚β合酶 [SEP] 丝氨酸磺酰化酶 [SEP] β-硫酶 [SEP] 4.2.1.22
Q16719	犬尿氨酸酶 [SEP] 3.7.1.3 [SEP] L-犬尿氨酸水解酶
P34896	2.1.2.1 [SEP] 丝氨酸甲基酶 [SEP] SHMT [SEP] 丝氨酸羟甲基转移酶，胞浆 [SEP] 甘氨酸羟甲基转移酶
Q9Y697	NIFS [SEP] 线粒体半胱氨酸脱硫酶 [SEP] 2.8.1.7
P17174	谷氨酸草酰乙酸转氨酶1 [SEP] 转氨酶A [SEP] 2.6.1.1 [SEP] 细胞质半胱氨酸转氨酶 [SEP] cCAT [SEP] 天冬氨酸氨基转移酶，细胞质 [SEP] 细胞质半胱氨酸转氨酶 [SEP] 卡斯帕特
P04181	2.6.1.13 [SEP] 鸟氨酸δ转氨酶 [SEP] 鸟氨酸转氨酶，线粒体 [SEP] 鸟氨酸-氧代酸转氨酶
P11926	ODC [SEP] 4.1.1.17 [SEP] 鸟氨酸脱羧酶
Q8N5Z0	犬尿氨酸-酮戊二酸转氨酶II [SEP] 2-己二酸氨基转移酶 [SEP] KAT/AadAT [SEP] 2-氨基己二酸转氨酶 [SEP] 犬尿氨酸转氨酶II [SEP] 犬尿氨酸/α-己二酸氨基转移酶，线粒体 [SEP] 犬尿氨酸-酮戊二酸转氨酶II [SEP] α-己二酸氨基转移酶 [SEP] 阿达特 [SEP] KAT2 [SEP] 犬尿氨酸-酮戊二酸转氨酶2
P80404	4-氨基丁酸转氨酶，线粒体 [SEP] GABA-AT [SEP] GABA转氨酶 [SEP] L-AIBAT [SEP] 加巴特 [SEP] GABA-T [SEP] γ-氨基丁酸转氨酶 [SEP] 2.6.1.19 [SEP] 氨基丁酸转氨酶 [SEP] （S） -3-氨基-2-甲基丙酸转氨酶
Q9NVS9	磷酸吡哆胺氧化酶 [SEP] 吡哆醇-5'-磷酸氧化酶 [SEP] 1.4.3.5
O95470	KIAA252 [SEP] 鞘氨醇-1-磷酸醛缩酶 [SEP] 4.1.2.27 [SEP] 鞘氨醇-1-磷酸裂解酶1 [SEP] S1PL
P17735	2.6.1.5 [SEP] 塔特 [SEP] 酪氨酸转氨酶 [SEP] L-酪氨酸：2-酮戊二酸转氨酶
Q16773	GTK [SEP] 犬尿氨酸-酮戊二酸转氨酶I [SEP] 犬尿氨酸-酮戊二酸转氨酶1 [SEP] 2.6.1.7 [SEP] 谷氨酰胺——苯丙酮酸转氨酶 [SEP] 犬尿氨酸转氨酶I [SEP] 谷氨酰胺转氨酶K [SEP] 半胱氨酸-S-结合β裂解酶 [SEP] 卡蒂
O15270	LCB2a [SEP] KIAA0526 [SEP] 2.3.1.50 [SEP] 丝氨酸棕榈酰转移酶2 [SEP] 长链碱生物合成蛋白2 [SEP] 丝氨酸棕榈酰辅酶A转移酶2 [SEP] 长链碱生物合成蛋白2a [SEP] 立法会二题 [SEP] SPT 2 [SEP] LCB2
Q9Y600	惩教署 [SEP] 亚硫酸丙氨酸脱羧酶 [SEP] 4.1.1.29 [SEP] 半胱氨酸亚硫酸脱羧酶 [SEP] 半胱氨酸亚磺酸脱羧酶
P19113	组氨酸脱羧酶 [SEP] 4.1.1.22 [SEP] HDC
Q96A70	AzI2 [SEP] ODCP [SEP] 鸟氨酸脱羧酶样蛋白 [SEP] 精氨酸脱羧酶 [SEP] 抗酶抑制剂2 [SEP] KIAA1945 [SEP] 鸟氨酸脱羧酶paralog [SEP] ARGDC [SEP] 类ODC蛋白 [SEP] ODC-p [SEP] ADC
P20132	L-丝氨酸脱氨酶 [SEP] SDH [SEP] L-丝氨酸脱水酶/L-苏氨酸脱氨酶 [SEP] 4.3.1.17 [SEP] TDH [SEP] L-苏氨酸脱水酶
O75600	AKB连接酶 [SEP] 2.3.1.29 [SEP] 2-氨基-3-酮丁酸辅酶A连接酶，线粒体 [SEP] KBL [SEP] 氨基丙酮合酶 [SEP] 甘氨酸乙酰转移酶
P23378	GCSP [SEP] 甘氨酸脱羧酶 [SEP] 1.4.4.2 [SEP] 甘氨酸脱氢酶（氨基甲基转移） [SEP] 甘氨酸裂解系统P蛋白 [SEP] 甘氨酸脱氢酶（脱羧），线粒体
