C0000954	苊###MH###MSH
C0000983	醋酸（耳用）（药物）###FN###MEDCIN [SEP] 醋酸（耳）###PT###MEDCIN [SEP] 乙酸（物质）###FN###SNOMEDCT_US [SEP] 醋酸耳###SY###CHV [SEP] 冰醋酸###BN###MMSL [SEP] 冰醋酸###ET###MSH [SEP] 冰醋酸###SY###SNOMEDCT_US [SEP] 醋酸耳###BN###MMSL [SEP] 醋酸耳###GN###MMSL [SEP] 醋酸耳###PT###CHV [SEP] 醋酸###BN###MMSL [SEP] 醋酸###IN###ATC [SEP] 醋酸###IN###DRUGBANK [SEP] 醋酸###IN###GS [SEP] 醋酸###IN###MMSL [SEP] 醋酸###IN###NDDF [SEP] 醋酸###IN###RXNORM [SEP] 醋酸###IN###USP [SEP] 醋酸###IN###VANDF [SEP] 醋酸###MH###MSH [SEP] 醋酸###PN###MTH [SEP] 醋酸###PT###CHV [SEP] 醋酸###PT###HL7V2.5 [SEP] 醋酸###PT###LCH_NW [SEP] 醋酸###PT###NCI [SEP] 醋酸###PT###NCI_DCP [SEP] 醋酸###PT###NCI_FDA [SEP] 醋酸###PT###NCI_NCI-GLOSS [SEP] 醋酸###PT###PDQ [SEP] 醋酸###PT###SNOMEDCT_US [SEP] 醋酸###PT###USPMG [SEP] 醋酸###SU###MTHSPL [SEP] 冰醋酸###IN###GS [SEP] 冰醋酸###PM###MSH [SEP] 冰醋酸###SY###DRUGBANK [SEP] 冰醋酸###SY###NCI [SEP] 冰醋酸###SY###PDQ [SEP] 醋酸，###SU###MTHSPL [SEP] 冰醋酸###IN###VANDF [SEP] 灌溉溶液中含有醋酸的产品###PT###SNOMEDCT_US [SEP] 含乙酸的产品###PT###SNOMEDCT_US [SEP] 酸醋杆菌###FSY###DRUGBANK [SEP] acide acétique###FSY###DRUGBANK [SEP] 阿拉西多·阿塞蒂科###FSY###DRUGBANK [SEP] 埃希斯库###FSY###DRUGBANK [SEP] 乙酸###SY###CHV [SEP] 乙酸###SY###DRUGBANK [SEP] 乙酸###SY###SNOMEDCT_US [SEP] 乙醇酸###SY###DRUGBANK [SEP] 乙基酸###SY###DRUGBANK [SEP] 冰醋酸（耳用）（药物）###FN###MEDCIN [SEP] 冰醋酸（耳）###PT###MEDCIN [SEP] 冰醋酸（物质）###FN###SNOMEDCT_US [SEP] 冰醋酸###ET###MSH [SEP] 冰醋酸###IN###USP [SEP] 冰醋酸###PT###SNOMEDCT_US [SEP] 冰醋酸###SU###MTHSPL [SEP] 冰醋酸###SY###CHV [SEP] 冰醋酸###SY###DRUGBANK [SEP] 冰醋酸###SY###NCI [SEP] 冰醋酸###SY###PDQ [SEP] 含冰醋酸的产品###PT###SNOMEDCT_US [SEP] 冰醋酸###PM###MSH [SEP] 霍克###SY###DRUGBANK [SEP] 甲基羧酸###SY###DRUGBANK [SEP] 冰醋酸###SY###MEDCIN [SEP] 醋酸###SY###MEDCIN [SEP] 含有醋酸的产品（医药产品）###FN###SNOMEDCT_US [SEP] 用于灌溉的常规释放溶液中含有醋酸的产品（药用产品形式）###FN###SNOMEDCT_US [SEP] 含有冰醋酸的产品（医药产品）###FN###SNOMEDCT_US
C0000987	醋酸酐###MH###MSH [SEP] 醋酸酐###PM###MSH
C0001017	乙酰三氮酸###IN###ATC [SEP] 乙酰三氮酸###IN###DRUGBANK [SEP] 乙酰三氮酸###IN###NDDF [SEP] 乙酰三氮酸###MH###MSH [SEP] 乙酰三氮酸###PT###NCI [SEP] 乙酰三氮酸###PT###NCI_FDA [SEP] 乙酰三氮酸###PM###MSH [SEP] 醋三唑酸###FSY###DRUGBANK [SEP] 苯甲酸，3-（乙酰氨基）-2,4,6-三碘-###N1###MSH [SEP] 尿苷酸###SY###DRUGBANK
C0001185	3,6-二（二甲氨基）吖啶###ET###MSH [SEP] 四甲基吖啶二胺###PM###MSH [SEP] 吖啶橙碱###ET###MSH [SEP] 吖啶橙染色（物质）###FN###SNOMEDCT_US [SEP] 吖啶橙染色###PT###SNOMEDCT_US [SEP] 吖啶橙###MH###MSH [SEP] 吖啶橙###PN###MTH [SEP] 吖啶橙###PT###CHV [SEP] 吖啶橙###PT###SPN [SEP] 吖啶橙###SY###SNOMEDCT_US [SEP] 吖啶橙碱###PM###MSH [SEP] 基本橙14###SY###SNOMEDCT_US [SEP] 二胺，四甲基吖啶###PM###MSH [SEP] 真赖氨酸###ET###MSH [SEP] 真赖氨酸###SY###SNOMEDCT_US [SEP] 橙色吖啶###SY###CHV [SEP] 橙基吖啶###PM###MSH [SEP] 橙，吖啶###PM###MSH [SEP] 橙色，罗丹宁###PM###MSH [SEP] 罗杜林橙###ET###MSH [SEP] 四甲基吖啶二胺###ET###MSH
C0001187	2,8-二氨基-10-甲基吖啶氯化物与2,8-二氨基胍的混合物###CSN###NCI [SEP] 2,8-二氨基-10-甲基吖啶氯化物与2,8-二氨基胍的混合物###ET###MSH [SEP] 3,6-二氨基-10-甲基吖啶氯化物与3,6-吖啶二胺的混合物###CSN###NCI [SEP] 吖啶，3,6-二氨基-10-甲基-氯，混合物。用3,6-吖啶二胺###N1###MSH [SEP] 吖啶黄碱（物质）###FN###SNOMEDCT_US [SEP] 吖啶蓝染色（物质）###FN###SNOMEDCT_US [SEP] 吖啶蓝染色###PT###SNOMEDCT_US [SEP] 吖啶###IN###GS [SEP] 吖啶###IN###NDDF [SEP] 吖啶###IN###RXNORM [SEP] 吖啶###IN###VANDF [SEP] 吖啶###MH###MSH [SEP] 吖啶###PN###MTH [SEP] 吖啶###PT###NCI [SEP] 吖啶###PT###NCI_FDA [SEP] 吖啶###PT###SNOMEDCT_US [SEP] 吖啶###SU###MTHSPL [SEP] 含吖啶的产品###PT###SNOMEDCT_US [SEP] 胆红素###SY###NCI [SEP] 二氯甲烷###SY###NCI [SEP] 真黄素###IN###ATC [SEP] 真黄素###SY###RXNORM [SEP] 盐酸黄吖啶###SY###NCI [SEP] 泛黄素###SY###NCI [SEP] 含有吖啶黄的产品（医药产品）###FN###SNOMEDCT_US [SEP] 特里帕夫林FS###SY###SNOMEDCT_US [SEP] 维塔夫林###SY###NCI [SEP] 黄吖啶###ET###MSH [SEP] 黄吖啶###SY###NCI [SEP] 佐里夫拉文###SY###NCI
C0001204	2丙烯的###PM###MSH [SEP] 2-丙烯醛###ET###MSH [SEP] 2-丙烯醛###N1###MSH [SEP] 2-丙烯醛###SY###SNOMEDCT_US [SEP] 丙烯醛###ET###MSH [SEP] 丙烯醛###SY###SNOMEDCT_US [SEP] 丙烯醛（物质）###FN###SNOMEDCT_US [SEP] 丙烯醛###MH###MSH [SEP] 丙烯醛###PT###CSP [SEP] 丙烯醛###PT###LCH_NW [SEP] 丙烯醛###PT###SNOMEDCT_US [SEP] 丙烯醛###ET###CSP [SEP] 丙烯醛###CN###LNC [SEP] 丙烯醛###ET###MSH [SEP] 丙烯醛###LPDN###LNC [SEP] 丙烯醛###LPN###LNC [SEP] 丙烯醛###SY###SNOMEDCT_US [SEP] 丙烯醛###ET###CSP [SEP] 丙烯醛###ET###MSH [SEP] 丙烯醛###SY###SNOMEDCT_US [SEP] 醛，丙烯酸###PM###MSH [SEP] 烯丙基醛###PM###MSH [SEP] 醛、乙烯###PM###MSH [SEP] 烯丙基醛###ET###MSH [SEP] 乙烯醛###ET###MSH
C0001595	19-去甲胆甾-5（10）-烯-3-醇，6-（碘甲基）-，（3β，6β）-###N1###MSH [SEP] 6碘甲基降胆固醇###PM###MSH [SEP] 6-碘甲基降胆固醇###ET###MSH [SEP] 阿多甾醇###MH###MSH
C0001730	亲和标记试剂###ET###MSH [SEP] 亲和标记###PT###LCH_NW [SEP] 亲和标签###MH###MSH [SEP] 亲和标签###PN###MTH [SEP] 标记试剂、亲和力###PM###MSH [SEP] 标签、亲和力###PM###MSH [SEP] 试剂，亲和标记###PM###MSH
C0001771	琼脂（药物）###FN###MEDCIN [SEP] 琼脂（物质）###FN###SNOMEDCT_US [SEP] 琼脂###IN###NDDF [SEP] 琼脂###IN###RXNORM [SEP] 琼脂###IN###USP [SEP] 琼脂###IN###VANDF [SEP] 琼脂###MH###MSH [SEP] 琼脂###MS###MMSL [SEP] 琼脂###N1###MSH [SEP] 琼脂###PN###MTH [SEP] 琼脂###PT###CHV [SEP] 琼脂###PT###LCH_NW [SEP] 琼脂###PT###MEDCIN [SEP] 琼脂###PT###SNOMEDCT_US [SEP] 琼脂###SU###MTHSPL [SEP] 琼脂，未指明###SU###MTHSPL [SEP] 琼脂###SY###CHV [SEP] 泻药琼脂###SY###MEDCIN
C0001933	8GS，阿尔西安蓝###PM###MSH [SEP] 8GX，阿尔西安蓝###PM###MSH [SEP] 阿尔辛蓝8GS###ET###MSH [SEP] 阿尔辛蓝8GX染色剂（物质）###FN###SNOMEDCT_US [SEP] 阿尔辛蓝8GX染色###PT###SNOMEDCT_US [SEP] 阿尔辛蓝8GX###ET###MSH [SEP] 阿尔辛蓝8GX###SY###SNOMEDCT_US [SEP] 阿尔辛蓝染色###SY###SNOMEDCT_US [SEP] 阿尔西安蓝###MH###MSH [SEP] 阿尔西安蓝###N1###MSH [SEP] 阿尔西安蓝###PN###MTH [SEP] 阿尔西安蓝###PT###SPN [SEP] 阿尔西安蓝###SY###SNOMEDCT_US [SEP] 蓝色8GS，阿尔西安###PM###MSH [SEP] 蓝色8GX，阿尔西安###PM###MSH [SEP] 蓝色，阿尔西安###PM###MSH
C0002244	α-氨基甲苯###PM###MSH [SEP] α-氨基甲苯###PEP###MSH
C0002308	α过氧化物酶###PM###MSH [SEP] α过氧化物酶###PEP###MSH
C0002406	1-（4-磺基-1-萘偶氮）-2-萘酚-3,6-二磺酸三钠盐###CSN###NCI [SEP] 2,7-萘二磺酸，3-羟基-4-（（4-磺基-1-萘基）偶氮）-三钠盐###N1###MSH [SEP] 3-羟基-4-（2-（4-磺基-1-萘基）二氮基）-2,7-萘二磺酸钠盐（1:3）###CSN###NCI [SEP] 酸性红27###ET###MSH [SEP] 酸性红27###SY###NCI [SEP] 酸性红27###SY###SNOMEDCT_US [SEP] 苋菜（物质）###FN###SNOMEDCT_US [SEP] 苋菜红染料###IN###RXNORM [SEP] 苋菜红染料###MH###MSH [SEP] 苋菜红染料###PN###MTH [SEP] 苋菜红染料###PT###NCI [SEP] 苋菜红染料###SY###CHV [SEP] 苋菜###IN###GS [SEP] 苋菜###IN###NDDF [SEP] 苋菜###MS###MMSL [SEP] 苋菜###PT###CHV [SEP] 苋菜###PT###NCI_FDA [SEP] 苋菜###PT###SNOMEDCT_US [SEP] 苋菜###SU###MTHSPL [SEP] 不凋花###PT###LCH_NW [SEP] 苋菜###SY###CHV [SEP] AR27化合物###ET###MSH [SEP] 偶氮红S染色（物质）###FN###SNOMEDCT_US [SEP] 偶氮红S染色###PT###SNOMEDCT_US [SEP] 偶氮红S###ET###MSH [SEP] 偶氮红S###SY###SNOMEDCT_US [SEP] 中情局16185号###SY###NCI [SEP] C.I.酸性红27###ET###MSH [SEP] 中情局食物红色9###ET###MSH [SEP] 中情局食物红色9###SY###NCI [SEP] 化合物，AR27###PM###MSH [SEP] FD和C红色2###SY###SNOMEDCT_US [SEP] 食品、药品和化妆品红色染料2号###SY###SNOMEDCT_US [SEP] 萘酚红S###SY###SNOMEDCT_US [SEP] 萘胺红###SY###SNOMEDCT_US [SEP] 红色2号###SY###NCI [SEP] 3-羟基-4-（（e）-（4-磺酸基-1-萘基）二氮基）萘-2,7-二磺酸三钠###CSN###NCI
C0002485	2,7-萘二磺酸，4-氨基-5-羟基-3-（（4-硝基苯基）偶氮）-6-（苯基偶氮）-二钠盐###N1###MSH [SEP] 氨基黑###MH###MSH [SEP] 黑色，阿米多###PM###MSH
C0002496	氨基三甲酸（无水）###SY###DRUGBANK [SEP] 氨基三甲酸（物质）###FN###SNOMEDCT_US [SEP] 氨基三甲酸###PEP###MSH [SEP] 氨基三甲酸###PT###SNOMEDCT_US [SEP] 氨基三甲酸###SY###DRUGBANK [SEP] 含氨基三甲酸的产品###PT###SNOMEDCT_US [SEP] 含有氨基三甲酸的产品（医药产品）###FN###SNOMEDCT_US
C0002503	9氨基吖啶###PM###MSH [SEP] 9-吖啶胺###N1###MSH [SEP] 9-氨基吖啶###ET###MSH [SEP] 9-氨基吖啶###SY###NCI [SEP] 吖啶胺###ET###MSH [SEP] 阿米那克林###ET###CSP [SEP] 阿米那克林###IN###NDDF [SEP] 阿米那克林###IN###RXNORM [SEP] 阿米那克林###IN###VANDF [SEP] 阿米那克林###MH###MSH [SEP] 阿米那克林###PN###MTH [SEP] 阿米那克林###PT###CHV [SEP] 阿米那克林###PT###NCI [SEP] 阿米那克林###PT###NCI_FDA [SEP] 阿米那克林###PT###SNOMEDCT_US [SEP] 含氨基吖啶的产品###PT###SNOMEDCT_US [SEP] 氨基吖啶（物质）###FN###SNOMEDCT_US [SEP] 氨基吖啶###ET###MSH [SEP] 氨基吖啶###IN###ATC [SEP] 氨基吖啶###PT###CSP [SEP] 氨基吖啶###SY###NCI [SEP] 氨基吖啶###SY###SNOMEDCT_US [SEP] 含氨基吖啶的产品###SY###SNOMEDCT_US [SEP] 氨基吖啶###SY###CHV [SEP] 氨基吖啶###SY###NCI [SEP] 含氨基吖啶的产品（医药产品）###FN###SNOMEDCT_US
C0002558	氨马尿酸###PM###MSH [SEP] 氨基马尿酸###MH###MSH [SEP] 氨基马尿酸###PN###MTH
C0002560	1H-咪唑-4-甲酰胺，5-氨基-###N1###MSH [SEP] 5-氨基咪唑-4-甲酰胺###SY###DRUGBANK [SEP] 5-氨基咪唑-4-甲酰胺###CN###LNC [SEP] 5-氨基咪唑-4-甲酰胺###LPDN###LNC [SEP] 5-氨基咪唑-4-甲酰胺###LPN###LNC [SEP] 5-氨基咪唑-4-甲酰胺###SY###DRUGBANK [SEP] 艾克###SY###DRUGBANK [SEP] 艾卡###SY###DRUGBANK [SEP] 氨基咪唑甲酰胺###IN###DRUGBANK [SEP] 氨基咪唑甲酰胺###MH###MSH [SEP] 氨基咪唑甲酰胺###PN###MTH [SEP] 酰胺，氨基咪唑###PM###MSH
C0002578	3-氨基丙腈###PT###NCI [SEP] 3-氨基丙腈###PT###NCI_FDA [SEP] 3-氨基丙腈###CSN###NCI [SEP] 氨基丙腈###MH###MSH [SEP] BAPN###ET###MSH [SEP] β-氨基丙腈###PM###MSH [SEP] β-氨基丙腈###PT###CSP [SEP] β-氨基丙腈###CSN###NCI [SEP] β-氨基丙腈###ET###MSH [SEP] β-氨基丙腈###SY###SNOMEDCT_US [SEP] 丙腈，3-氨基-###N1###MSH
C0002593	氨基甲苯###PEP###MSH [SEP] 氨基甲苯###SY###SNOMEDCT_US [SEP] 甲苯胺酮（物质）###FN###SNOMEDCT_US [SEP] 甲苯胺酮###PT###SNOMEDCT_US
C0002613	铝离子###ET###MSH [SEP] 羧酸金铵###PEP###MSH [SEP] 金三羧酸三铵盐###ET###MSH
C0002620	硫酸铵（物质）###FN###SNOMEDCT_US [SEP] 硫酸铵###IN###GS [SEP] 硫酸铵###IN###NDDF [SEP] 硫酸铵###IN###RXNORM [SEP] 硫酸铵###IN###USP [SEP] 硫酸铵###MH###MSH [SEP] 硫酸铵###MS###MMSL [SEP] 硫酸铵###PN###MTH [SEP] 硫酸铵###PT###CHV [SEP] 硫酸铵###PT###LCH_NW [SEP] 硫酸铵###PT###NCI [SEP] 硫酸铵###PT###NCI_FDA [SEP] 硫酸铵###PT###SNOMEDCT_US [SEP] 硫酸铵###SU###MTHSPL [SEP] 硫酸铵###SYGB###SNOMEDCT_US [SEP] 硫酸铵###PM###MSH [SEP] 硫酸二铵盐###N1###MSH
C0002676	等电聚焦试剂###PM###MSH [SEP] 等电聚焦试剂###PM###MSH [SEP] 两性###ET###MSH [SEP] 两性混合物###ET###MSH [SEP] 两性混合物###MH###MSH [SEP] 两性电解质，载体###PM###MSH [SEP] 两性电解质，载体###PM###MSH [SEP] 载体两性电解质###ET###MSH [SEP] 载体两性电解质###ET###MSH [SEP] 等电聚焦剂###PM###MSH [SEP] 等电聚焦剂###PM###MSH [SEP] 等电聚焦剂###ET###MSH [SEP] 等电聚焦剂###ET###MSH [SEP] 两性混合物###PM###MSH [SEP] 两性混合物###PM###MSH
C0002677	两性电解质###ET###MSH [SEP] 两性电解质###SY###CHV [SEP] 两性电解质###PEP###MSH [SEP] 两性电解质###PT###CHV
C0002696	3H-吡唑-3-酮，4-氨基-1,2-二氢-1,5-二甲基-2-苯基-###N1###MSH [SEP] 4-氨基-1,5-二甲基-2-苯基-3H-吡唑啉酮###PM###MSH [SEP] 4氨基安替比林###PM###MSH [SEP] 4氨基苯唑酮###PM###MSH [SEP] 4-氨基-1,5-二甲基-2-苯基-3H-吡唑啉酮###ET###MSH [SEP] 4-氨基安替比林###ET###MSH [SEP] 4-氨基安替比林###SY###CHV [SEP] 4-氨基苯唑酮###ET###MSH [SEP] 氨基安替比林###ET###MSH [SEP] 安培龙###MH###MSH [SEP] 安培龙###PT###CHV
C0002710	戊醇###SY###CHV [SEP] 戊醇（物质）###FN###SNOMEDCT_US [SEP] 戊醇###PN###MTH [SEP] 戊醇###PT###CHV [SEP] 戊醇###PT###SNOMEDCT_US
C0003162	蒽（物质）###FN###SNOMEDCT_US [SEP] 蒽###NM###MSH [SEP] 蒽###PT###CHV [SEP] 蒽###PT###CSP [SEP] 蒽###PT###LCH_NW [SEP] 蒽###PT###NCI [SEP] 蒽###PT###NCI_FDA [SEP] 蒽###PT###SNOMEDCT_US [SEP] 蒽###SY###NCI_DTP [SEP] 蒽醌###SY###NCI [SEP] 绿油###SY###NCI [SEP] 副萘###SY###NCI [SEP] 四橄榄N2G###SY###NCI
C0003817	2,7-萘二磺酸，3,6-双（（2-胂苯）偶氮）-4,5-二羟基-###N1###MSH [SEP] 偶氮胂III###MH###MSH
C0004334	三羧酸金酸###PM###MSH [SEP] 羧酸###PM###MSH [SEP] 金酸三羧酸###ET###MSH [SEP] 金羧酸###MH###MSH [SEP] 苯甲酸，5-（（3-羧基-4-羟基苯基）（3-羧基-4-氧代-2,5-环己二烯-1-亚基）甲基）-2-羟基-###N1###MSH
C0004338	奥罗夫丁###ET###MSH [SEP] 奥罗弗廷###MH###MSH
C0004524	天青染料###MH###MSH [SEP] 污渍，天蓝色###PM###MSH
C0004754	硫酸钡###FSY###DRUGBANK [SEP] 硫酸钡（物质）###FN###SNOMEDCT_US [SEP] 硫酸钡###BN###MMSL [SEP] 硫酸钡###GN###MMSL [SEP] 硫酸钡###IN###DRUGBANK [SEP] 硫酸钡###IN###GS [SEP] 硫酸钡###IN###MMSL [SEP] 硫酸钡###IN###NDDF [SEP] 硫酸钡###IN###RXNORM [SEP] 硫酸钡###IN###USP [SEP] 硫酸钡###IN###VANDF [SEP] 硫酸钡###MH###MSH [SEP] 硫酸钡###PN###MTH [SEP] 硫酸钡###PT###CHV [SEP] 硫酸钡###PT###LCH_NW [SEP] 硫酸钡###PT###NCI [SEP] 硫酸钡###PT###NCI_FDA [SEP] 硫酸钡###PT###PDQ [SEP] 硫酸钡###PT###SNOMEDCT_US [SEP] 硫酸钡###SU###MTHSPL [SEP] 含硫酸钡产品###PT###SNOMEDCT_US [SEP] 硫酸钡###SY###CHV [SEP] 硫酸钡###SYGB###SNOMEDCT_US [SEP] 含有硫酸钡的产品（医药产品）###FN###SNOMEDCT_US [SEP] 硫酸钡###PM###MSH [SEP] 硫酸钡盐（1:1）###N1###MSH
C0005023	苯甲醛（物质）###FN###SNOMEDCT_US [SEP] 苯甲醛###CN###LNC [SEP] 苯甲醛###IN###GS [SEP] 苯甲醛###IN###NDDF [SEP] 苯甲醛###IN###RXNORM [SEP] 苯甲醛###IN###USP [SEP] 苯甲醛###IN###VANDF [SEP] 苯甲醛###LPDN###LNC [SEP] 苯甲醛###LPN###LNC [SEP] 苯甲醛###MS###MMSL [SEP] 苯甲醛###NM###MSH [SEP] 苯甲醛###PT###CHV [SEP] 苯甲醛###PT###LCH_NW [SEP] 苯甲醛###PT###NCI [SEP] 苯甲醛###PT###NCI_DCP [SEP] 苯甲醛###PT###NCI_FDA [SEP] 苯甲醛###PT###NCI_NCI-GLOSS [SEP] 苯甲醛###PT###SNOMEDCT_US [SEP] 苯甲醛###SU###MTHSPL [SEP] 苯甲醛###SY###NCI_DTP [SEP] 含苯甲醛产品###PT###SNOMEDCT_US [SEP] 苯甲醛###SY###NCI [SEP] 苯甲醛###SY###NCI [SEP] 苯甲醛###SY###NCI [SEP] 苯羰基###SY###NCI [SEP] 苯甲醛###SY###NCI [SEP] 苯甲缩醛###SY###NCI [SEP] 苯甲酸醛###SY###NCI [SEP] 苯甲醛###SY###NCI [SEP] 苯甲醛###SY###NCI [SEP] 含有苯甲醛的产品（医药产品）###FN###SNOMEDCT_US
C0005076	苯胺，4,4'-碳酰亚胺（N，N-二甲基）－单盐酸盐###N1###MSH [SEP] 二苯甲酮###MH###MSH
C0005091	巴普纳###ET###MSH [SEP] 苯甲酰胺，N-（4-（（氨基亚甲基）氨基）-1-（（4-硝基苯基）氨基）羰基）丁基），（+-）-###N1###MSH [SEP] 苯甲酰精氨酸硝基苯胺###MH###MSH [SEP] N-苯甲酰精氨酸4-硝基苯胺###PM###MSH [SEP] N-苯甲酰炔基-4-硝基苯胺###PM###MSH [SEP] N-苯甲酰精氨酸-4-硝基苯胺###ET###MSH [SEP] N-苯甲酰炔基-4-硝基苯胺###ET###MSH [SEP] 硝基苯胺，苯甲酰精氨酸###PM###MSH
