C0017349	II类基因###PM###MSH [SEP] II类基因###ET###MSH [SEP] 二级基因###PM###MSH [SEP] 第二类基因###ET###MSH [SEP] HLA II类基因###ET###MSH [SEP] MHC II类基因###MH###MSH [SEP] MHC II类基因###ET###MSH
C0017350	基因，免疫球蛋白###PM###MSH [SEP] 基因，免疫球蛋白###PM###MSH [SEP] 基因，免疫球蛋白###ET###MSH [SEP] 基因，免疫球蛋白###MH###MSH [SEP] 免疫球蛋白基因###PM###MSH [SEP] 免疫球蛋白基因###PM###MSH [SEP] 免疫球蛋白基因###PM###MSH [SEP] 免疫球蛋白基因###ET###MSH
C0017351	基因，免疫球蛋白重链###MH###MSH [SEP] 免疫球蛋白重链基因###ET###MSH [SEP] IGH基因###PN###MTH [SEP] 免疫球蛋白重链基因###ET###MSH
C0017352	基因，免疫球蛋白轻链###MH###MSH [SEP] Ig轻链基因###ET###MSH [SEP] 免疫球蛋白轻链基因###ET###MSH
C0017353	基因，免疫球蛋白VH种系###PEP###MSH [SEP] 免疫球蛋白VH种系基因###ET###MSH
C0017354	致命基因###PM###MSH [SEP] 致命基因###MH###MSH [SEP] 致死基因###PM###MSH [SEP] 致死基因###PM###MSH
C0017355	I类基因###PM###MSH [SEP] 第一类基因###ET###MSH [SEP] 基恩，一班###PM###MSH [SEP] 第一类基因###ET###MSH [SEP] 基因，MHC I类###MH###MSH [SEP] MHC I类基因###ET###MSH
C0017356	基因，HIV-3'-orf###PM###MSH [SEP] 基因，内夫###PM###MSH [SEP] 基因，HIV-3'-orf###PM###MSH [SEP] 基因###MH###MSH [SEP] HIV 3’orf基因###PM###MSH [SEP] HIV-3'-orf基因###PM###MSH [SEP] HIV-3'-orf基因###ET###MSH [SEP] nef基因###PM###MSH [SEP] nef基因###ET###MSH
C0017357	
C0017359	基因重叠###PM###MSH [SEP] 基因重叠###MH###MSH [SEP] 重叠基因###PM###MSH [SEP] 重叠基因###ET###MSH
C0017360	吉恩，波尔###PM###MSH [SEP] 基因，波尔###MH###MSH [SEP] pol基因###ET###MSH [SEP] pol基因###ET###MSH [SEP] pol基因###PN###MTH
C0017361	隐性基因###PM###MSH [SEP] 隐性基因###MH###MSH [SEP] 隐性基因###PM###MSH [SEP] 隐性基因###PM###MSH
C0017362	基因，调节器###ET###MSH [SEP] 基因调控###PM###MSH [SEP] 基因，调节器###MH###MSH [SEP] 调节基因###PM###MSH [SEP] 调节基因###ET###MSH [SEP] 调节基因###ET###MSH [SEP] 调节基因###PM###MSH [SEP] 调节基因###ET###MSH
C0017363	多基因家族###PM###MSH [SEP] 多基因家族###PM###MSH [SEP] 多基因家族###PM###MSH [SEP] 多基因家族###MH###MSH
C0017364	art-trs基因###PM###MSH [SEP] art-trs基因###PM###MSH [SEP] art-trs基因###ET###MSH [SEP] Gene，art trs###PM###MSH [SEP] 吉恩，牧师###PM###MSH [SEP] 基因，trs艺术###PM###MSH [SEP] 基因，art-trs###PM###MSH [SEP] 基因，rev###MH###MSH [SEP] 基因，trs艺术###PM###MSH [SEP] rev基因###PM###MSH [SEP] rev基因###ET###MSH [SEP] trs art基因###PM###MSH [SEP] trs-art基因###PM###MSH [SEP] trs art基因###ET###MSH
C0017365	剪接基因###PM###MSH [SEP] 剪接基因###PEP###MSH [SEP] 剪接基因###PN###MTH [SEP] 剪接基因###ET###MSH [SEP] 剪接基因###PM###MSH
C0017366	
C0017367	
C0017368	
C0017370	
C0017371	
C0017372	第二位点抑制基因###PM###MSH [SEP] 基因，抑制物###PM###MSH [SEP] 基因，第二位点抑制物###PM###MSH [SEP] 基因，第二位点抑制物###ET###MSH [SEP] 基因，抑制物###MH###MSH [SEP] 第二位点抑制基因###PM###MSH [SEP] 第二位点抑制基因###PM###MSH [SEP] 第二位点抑制基因###ET###MSH [SEP] 抑制基因###PM###MSH [SEP] 抑制基因，第二位点###PM###MSH [SEP] 抑制基因###ET###MSH [SEP] 抑制基因，第二位点###PM###MSH
C0017373	基因，开关###PM###MSH [SEP] 基因，开关###MH###MSH [SEP] 开关基因###PM###MSH [SEP] 开关基因###ET###MSH
C0017374	人工基因###PM###MSH [SEP] 人工基因###ET###MSH [SEP] 人工基因###PM###MSH [SEP] 合成基因###PM###MSH [SEP] 人工基因###PM###MSH [SEP] 合成基因###MH###MSH [SEP] 合成基因###PM###MSH [SEP] 合成基因###ET###MSH [SEP] 合成基因###PN###MTH
C0017375	吉恩，塔特###PM###MSH [SEP] 基因，tat###MH###MSH [SEP] tat基因###PM###MSH [SEP] tat基因###ET###MSH [SEP] tat基因###PN###MTH
C0017376	病毒基因###PM###MSH [SEP] 病毒基因###MH###MSH [SEP] 病毒基因###PM###MSH [SEP] 病毒基因###ET###MSH
C0017428	基因组###MH###MSH [SEP] 基因组###PN###MTH [SEP] 基因组###PM###MSH
C0017429	人类基因组###MH###MSH [SEP] 人类基因组###PM###MSH [SEP] 人类基因组###ET###MSH [SEP] 人类基因组###PM###MSH
C0017430	基因组文库###PM###MSH [SEP] 基因组文库###ET###MSH [SEP] 基因组文库###PM###MSH [SEP] 基因组文库###MH###MSH [SEP] 文库，基因组###PM###MSH [SEP] 基因组文库###PM###MSH [SEP] 基因组文库###PM###MSH [SEP] 基因组文库###PM###MSH
C0018443	基因，H 2 I类###PM###MSH [SEP] 基因，H-2Ⅰ类###PEP###MSH [SEP] H 2 I类基因###PM###MSH [SEP] H-2 I类基因###ET###MSH
C0018446	H-ras癌基因###PM###MSH [SEP] H-ras癌基因###PM###MSH [SEP] H-ras癌基因###PEP###MSH
C0019722	HLA I类基因###ET###MSH [SEP] HLA I类基因###PEP###MSH
C0021873	A粒子基因，脑池内###PM###MSH [SEP] A粒子基因，脑池内###PM###MSH [SEP] 基因，脑池内A粒子###ET###MSH [SEP] 基因，脑池内A粒子###PM###MSH [SEP] 基因，胞内A粒子###PM###MSH [SEP] 基因，脑池内A粒子###MH###MSH [SEP] 胞内A粒子基因###PM###MSH [SEP] 脑池内A粒子基因###PM###MSH [SEP] 脑池内A粒子基因###ET###MSH
C0022457	K-ras癌基因###PM###MSH [SEP] K-ras癌基因###PM###MSH [SEP] K-ras癌基因###PN###MTH [SEP] K-ras癌基因###PEP###MSH
C0022895	紫胶操纵子###MH###MSH [SEP] 紫胶操纵子###PM###MSH [SEP] 乳糖操纵子###ET###MSH [SEP] 乳糖操纵子###PM###MSH [SEP] Lac歌剧院###PM###MSH [SEP] 乳糖操纵子###PM###MSH [SEP] 歌剧，拉克###PM###MSH [SEP] 乳糖操纵子###PM###MSH
C0022959	吉恩，拉茨###PM###MSH [SEP] 基因，拉茨###PM###MSH [SEP] LacZ基因###PM###MSH [SEP] LacZ基因###PEP###MSH
C0024518	复合物，组织相容性###PM###MSH [SEP] 复杂的，主要的组织相容性###PM###MSH [SEP] 组织相容性###PM###MSH [SEP] 主要组织相容性###PM###MSH [SEP] 组织相容性复合体###ET###MSH [SEP] 组织相容性复合体###PM###MSH [SEP] 组织相容性并发症###PM###MSH [SEP] 组织相容性并发症，少校###PM###MSH [SEP] 主要组织相容性复合体###MH###MSH [SEP] 主要组织相容性复合体###PN###MTH [SEP] 主要组织相容性并发症###PM###MSH
C0026190	组织相容性位点###ET###MSH [SEP] 组织相容性位点###PM###MSH [SEP] 位点，次要组织相容性###PM###MSH [SEP] 小组织相容性位点###PM###MSH [SEP] 次要组织相容性位点###MH###MSH [SEP] 次要组织相容性位点###PN###MTH [SEP] 次要组织相容性位点###PM###MSH
C0026574	MOS基因###PN###MTH [SEP] mos癌基因###PM###MSH [SEP] mos癌基因###PEP###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH
C0026575	mos原癌基因###PM###MSH [SEP] mos原癌基因###PM###MSH [SEP] mos原癌基因###PEP###MSH [SEP] 原癌基因###PM###MSH [SEP] 原癌基因###PM###MSH
C0026900	基因，v-myb###PM###MSH [SEP] 基因，v-myb###PM###MSH [SEP] MYB基因###PN###MTH [SEP] myb癌基因###ET###MSH [SEP] myb癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] v myb基因###PM###MSH [SEP] v myb癌基因###PM###MSH [SEP] v-myb基因###PM###MSH [SEP] v-myb基因###PEP###MSH [SEP] v-myb癌基因###PM###MSH [SEP] v-myb癌基因###ET###MSH
C0026902	基因，myc###PM###MSH [SEP] 基因###MH###MSH [SEP] MYC家族基因###PN###MTH [SEP] myc基因###PM###MSH [SEP] myc基因###ET###MSH
C0027260	基因，N-ras###PM###MSH [SEP] N-ras基因###PM###MSH [SEP] N-ras癌基因###PM###MSH [SEP] N-ras基因###PM###MSH [SEP] N-ras基因###PEP###MSH [SEP] N-ras基因###PN###MTH [SEP] N-ras癌基因###PM###MSH [SEP] N-ras癌基因###ET###MSH
C0029016	基因，转化###PM###MSH [SEP] 基因，转化###PM###MSH [SEP] 癌基因###ET###MSH [SEP] 癌基因###MH###MSH [SEP] 癌基因###PN###MTH [SEP] 转化基因###ET###MSH [SEP] 转化基因###ET###MSH
C0029073	操纵子###MH###MSH [SEP] 歌剧###ET###MSH
C0033227	基因，加工###PM###MSH [SEP] 基因，加工###PEP###MSH [SEP] 加工基因###PM###MSH [SEP] 加工基因###PM###MSH
C0033713	原癌基因###PM###MSH [SEP] 原癌基因###PM###MSH [SEP] 原癌基因###ET###MSH [SEP] 原癌基因###MH###MSH
C0033799	假基因###PM###MSH [SEP] 假基因###MH###MSH
C0034677	基因，ras###MH###MSH [SEP] 基因，ras###PN###MTH [SEP] ras基因###PM###MSH [SEP] ras基因###ET###MSH
C0034678	ras癌基因###PEP###MSH [SEP] ras癌基因###PN###MTH [SEP] ras癌基因###PM###MSH
C0035018	基因，v-rel###PM###MSH [SEP] 基因，v-rel###PM###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] REL基因###PN###MTH [SEP] rel癌基因###ET###MSH [SEP] rel癌基因###PM###MSH [SEP] v rel基因###PM###MSH [SEP] v rel癌基因###PM###MSH [SEP] v-rel基因###PM###MSH [SEP] v-rel基因###PEP###MSH [SEP] v-rel癌基因###PM###MSH [SEP] v-rel癌基因###ET###MSH
C0035899	核糖体RNA基因###PM###MSH [SEP] 基因###PM###MSH [SEP] 基因，核糖体RNA###PM###MSH [SEP] 基因###MH###MSH [SEP] 核糖体RNA基因###PM###MSH [SEP] 核糖体RNA基因###ET###MSH [SEP] 核糖体RNA基因###PN###MTH [SEP] 核糖体RNA基因###PM###MSH [SEP] 核糖体RNA基因###PM###MSH [SEP] rRNA基因###PM###MSH [SEP] rRNA基因###ET###MSH
C0035900	操纵子###ET###MSH [SEP] 操纵子###PM###MSH [SEP] rRNA操纵子###MH###MSH [SEP] rRNA操纵子###PM###MSH
C0035903	操纵子###PM###MSH [SEP] 操纵子###PM###MSH [SEP] rrnB操纵子###PEP###MSH [SEP] rrnB操纵子###PM###MSH
C0037207	基因，v-sis###PM###MSH [SEP] 基因，v-sis###PM###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] 癌基因###PM###MSH [SEP] sis癌基因###ET###MSH [SEP] sis癌基因###PM###MSH [SEP] v sis基因###PM###MSH [SEP] v sis癌基因###PM###MSH [SEP] v-sis基因###PM###MSH [SEP] v-sis基因###PEP###MSH [SEP] v-sis基因###PN###MTH [SEP] v-sis癌基因###PM###MSH [SEP] v-sis癌基因###ET###MSH
C0038085	基因###PM###MSH [SEP] 基因###MH###MSH [SEP] 基因###PN###MTH [SEP] src基因###ET###MSH [SEP] src基因###ET###MSH
C0039020	复杂，切换###PM###MSH [SEP] 复合物，开关###PM###MSH [SEP] 复合物，开关###PM###MSH [SEP] 开关复合体###PEP###MSH [SEP] 开关复合体###ET###MSH [SEP] 开关复合体###ET###MSH
C0039480	遗传模板###PM###MSH [SEP] 遗传模板###PN###MTH [SEP] 遗传模板###PM###MSH [SEP] 基因模板###PM###MSH [SEP] 基因模板###MH###MSH
C0042720	病毒基因组###MH###MSH [SEP] 病毒基因组###PM###MSH [SEP] 病毒基因组###ET###MSH [SEP] 病毒基因组###PN###MTH [SEP] 病毒基因组###PM###MSH
C0079010	bcr abl原癌基因###PM###MSH [SEP] bcr abl原癌基因###PM###MSH [SEP] bcr abl原癌基因###PEP###MSH [SEP] 原癌基因###PM###MSH [SEP] 原癌基因###PM###MSH
C0079011	bcr v abl癌基因###PM###MSH [SEP] bcr-v-abl癌基因###PM###MSH [SEP] bcr-v-abl癌基因###PEP###MSH [SEP] 癌基因，bcr-v-abl###PM###MSH [SEP] 癌基因，bcr-v-abl###PM###MSH
C0079050	c-abl基因###PM###MSH [SEP] c abl原癌基因###PM###MSH [SEP] c-abl基因###PM###MSH [SEP] c-abl基因###PEP###MSH [SEP] c-abl原癌基因###PM###MSH [SEP] c-abl原癌基因###ET###MSH [SEP] c-abl原癌基因###PN###MTH [SEP] 基因，c-abl###PM###MSH [SEP] 基因，c-abl###PM###MSH [SEP] 原癌基因###PM###MSH [SEP] 原癌基因###PM###MSH
C0079056	c H ras基因###PM###MSH [SEP] c-H-ras基因###PM###MSH [SEP] c-H-ras基因###PEP###MSH
C0079057	c H ras原癌基因###PM###MSH [SEP] c-H-ras原癌基因###PM###MSH [SEP] c-H-ras原癌基因###PEP###MSH
C0079058	c-Ha-ras基因###PM###MSH [SEP] c-Ha-ras基因###PM###MSH [SEP] c-Ha-ras基因###PEP###MSH
C0079060	c-Ha-ras原癌基因###PM###MSH [SEP] c-Ha-ras原癌基因###PM###MSH [SEP] c-Ha-ras原癌基因###PEP###MSH
C0079061	c-K-ras基因###PM###MSH [SEP] c-K-ras基因###PM###MSH [SEP] c-K-ras基因###PEP###MSH
C0079062	c K ras原癌基因###PM###MSH [SEP] c-K-ras原癌基因###PM###MSH [SEP] c-K-ras原癌基因###PEP###MSH
C0079063	c-Ki-ras基因###PM###MSH [SEP] c-Ki-ras基因###PM###MSH [SEP] c-Ki-ras基因###PEP###MSH
C0079065	c Ki-ras原癌基因###PM###MSH [SEP] c-Ki-ras原癌基因###PM###MSH [SEP] c-Ki-ras原癌基因###PEP###MSH
C0079066	c-mos基因###PM###MSH [SEP] c-mos基因###PM###MSH [SEP] c-mos基因###PEP###MSH [SEP] 基因，c-mos###PM###MSH [SEP] 基因，c-mos###PM###MSH
C0079067	c-mos原癌基因###PM###MSH [SEP] c-mos原癌基因###PM###MSH [SEP] c-mos原癌基因###PEP###MSH [SEP] 原癌基因###PM###MSH [SEP] 原癌基因###PM###MSH
C0079068	c-myc基因###PM###MSH [SEP] c-myc基因###PM###MSH [SEP] c-myc基因###PEP###MSH [SEP] c-myc基因###PN###MTH [SEP] 基因，c-myc###PM###MSH [SEP] 基因，c-myc###PM###MSH
C0079070	c-myc原癌基因###PM###MSH [SEP] c-myc原癌基因###PM###MSH [SEP] c-myc原癌基因###PEP###MSH [SEP] 原癌基因###PM###MSH [SEP] 原癌基因###PM###MSH
C0079071	c-N-ras基因###PM###MSH [SEP] c-N-ras基因###PM###MSH [SEP] c-N-ras基因###PEP###MSH
C0079072	c N ras原癌基因###PM###MSH [SEP] c-N-ras原癌基因###PM###MSH [SEP] c-N-ras原癌基因###PEP###MSH
C0079073	c-src基因###PM###MSH [SEP] c-src原癌基因###PM###MSH [SEP] c-src基因###PM###MSH [SEP] c-src基因###PEP###MSH [SEP] c-src基因###PN###MTH [SEP] c-src原癌基因###PM###MSH [SEP] c-src原癌基因###ET###MSH [SEP] 基因，c-src###PM###MSH [SEP] 基因，c-src###PM###MSH [SEP] 原癌基因###PM###MSH [SEP] 原癌基因###PM###MSH
C0079413	abl基因###PM###MSH [SEP] abl基因###ET###MSH [SEP] abl基因###PM###MSH [SEP] 基因###MH###MSH
C0079414	DCC基因###PM###MSH [SEP] DCC基因###PN###MTH [SEP] DCC基因###PM###MSH [SEP] 基因，DCC###PM###MSH [SEP] 基因###MH###MSH
C0079415	fms基因###PM###MSH [SEP] fms基因###ET###MSH [SEP] 基因，fms###PM###MSH [SEP] 基因###MH###MSH
C0079417	吉恩，莫斯###PM###MSH [SEP] 基因，莫斯###MH###MSH [SEP] mos基因###PM###MSH [SEP] mos基因###ET###MSH [SEP] mos基因###PN###MTH
C0079419	p53基因###PM###MSH [SEP] 基因，TP53###PM###MSH [SEP] 基因，p53###MH###MSH [SEP] 基因，TP53###ET###MSH [SEP] p53基因###PM###MSH [SEP] p53基因###ET###MSH [SEP] TP53基因###PM###MSH [SEP] TP53基因###PN###MTH [SEP] TP53基因###ET###MSH
C0079420	基恩，洛尔###PM###MSH [SEP] 基因###PM###MSH [SEP] 基因，洛尔###ET###MSH [SEP] 基因###MH###MSH [SEP] 基因###PN###MTH [SEP] lor基因###PM###MSH [SEP] lor基因###PM###MSH [SEP] pX基因###PM###MSH [SEP] pX基因###ET###MSH
C0079423	吉恩，R###PM###MSH [SEP] 吉恩，说唱###PM###MSH [SEP] 基因，vpr###PM###MSH [SEP] 基因，R###ET###MSH [SEP] 基因，说唱###ET###MSH [SEP] 基因###MH###MSH [SEP] R基因###PM###MSH [SEP] R基因###PM###MSH [SEP] rap基因###PM###MSH [SEP] rap基因###PM###MSH [SEP] vpr基因###ET###MSH [SEP] vpr基因###ET###MSH
C0079424	基因，Rb###PM###MSH [SEP] 视网膜母细胞瘤基因###PM###MSH [SEP] 基因，Rb###ET###MSH [SEP] 基因，视网膜母细胞瘤###MH###MSH [SEP] Rb基因###PM###MSH [SEP] Rb基因###ET###MSH [SEP] 视网膜母细胞瘤基因###PM###MSH [SEP] 视网膜母细胞瘤基因###ET###MSH [SEP] 视网膜母细胞瘤基因###PN###MTH
C0079425	吉恩，雷克斯###PM###MSH [SEP] 基因，雷克斯###ET###MSH [SEP] rex基因###PM###MSH [SEP] 雷克斯基因###PEP###MSH
C0079427	抑癌基因###PM###MSH [SEP] 抑癌基因###PM###MSH [SEP] 抑癌基因###ET###MSH [SEP] 抑癌基因###PM###MSH [SEP] 抑癌基因###ET###MSH [SEP] 抑癌基因###PM###MSH [SEP] 抑癌基因###ET###MSH [SEP] 祖母质###PM###MSH [SEP] 祖生菌###ET###MSH [SEP] 基因，抑癌基因###PM###MSH [SEP] 肿瘤抑制基因###PM###MSH [SEP] 基因，肿瘤抑制###PM###MSH [SEP] 基因，肿瘤抑制因子###PM###MSH [SEP] 基因，癌症抑制剂###ET###MSH [SEP] 肿瘤抑制基因###PM###MSH [SEP] 肿瘤抑制基因###ET###MSH [SEP] 基因，肿瘤抑制###PM###MSH [SEP] 基因，肿瘤抑制因子###MH###MSH [SEP] 抑癌基因###PM###MSH [SEP] 抑癌基因###PM###MSH [SEP] 癌基因，隐性###PM###MSH [SEP] 癌基因，隐性###ET###MSH [SEP] 隐性癌基因###PM###MSH [SEP] 隐性癌基因###PM###MSH [SEP] 抑癌基因###PM###MSH [SEP] 抑癌基因###PM###MSH [SEP] 肿瘤抑制基因###PM###MSH [SEP] 肿瘤抑制基因###ET###MSH [SEP] 抑癌基因###PM###MSH [SEP] 肿瘤抑制基因###ET###MSH [SEP] 肿瘤抑制基因###PN###MTH
C0079428	吉恩，税###PM###MSH [SEP] 基因税###ET###MSH [SEP] 税收基因###PM###MSH [SEP] 税收基因###PEP###MSH
C0079429	基因###PM###MSH [SEP] A基因###PM###MSH [SEP] 吉恩，一个###PM###MSH [SEP] 基因，Q###PM###MSH [SEP] 吉恩，索尔###PM###MSH [SEP] 基因，vif###PM###MSH [SEP] 基因###ET###MSH [SEP] 基因，Q###ET###MSH [SEP] 基因，sor###ET###MSH [SEP] 基因###MH###MSH [SEP] Q基因###PM###MSH [SEP] Q基因###PM###MSH [SEP] sor基因###PM###MSH [SEP] sor基因###ET###MSH [SEP] vif基因###PM###MSH [SEP] vif基因###ET###MSH
C0079431	基因，vpu###PM###MSH [SEP] 基因###MH###MSH [SEP] vpu基因###PM###MSH [SEP] vpu基因###ET###MSH
C0079433	基因，肾母细胞瘤###PM###MSH [SEP] 基因，威尔斯瘤###PM###MSH [SEP] 基因，威尔姆###PM###MSH [SEP] 基因，威尔姆的###PM###MSH [SEP] 基因，肾母细胞瘤###MH###MSH [SEP] 基因，威尔斯###ET###MSH [SEP] 基因，威尔斯瘤###PM###MSH [SEP] 威尔斯的基因###ET###MSH [SEP] 肿瘤基因###PM###MSH [SEP] 肿瘤基因###PM###MSH [SEP] 肿瘤基因###PM###MSH [SEP] 肿瘤基因###PM###MSH [SEP] 威尔斯基因###PM###MSH [SEP] 肾母细胞瘤基因###ET###MSH [SEP] 肾母细胞瘤基因###ET###MSH [SEP] 威尔斯基因###PM###MSH [SEP] 威尔姆斯肿瘤基因###ET###MSH [SEP] 威尔斯肿瘤基因###ET###MSH
C0079471	HRA基因###PN###MTH
C0079472	吉恩，哈哈###PM###MSH [SEP] 基因，哈哈###PM###MSH [SEP] Ha-ras基因###PM###MSH [SEP] Ha-ras基因###PM###MSH [SEP] Ha-ras基因###PEP###MSH
C0079473	Ha-ras癌基因###PM###MSH [SEP] Ha-ras癌基因###PM###MSH [SEP] Ha-ras癌基因###PEP###MSH
C0079525	元素，HIV rev响应###PM###MSH [SEP] 元素，HIV rev响应###PM###MSH [SEP] HIV反应元件###PM###MSH [SEP] HIV反应元件###PEP###MSH [SEP] HIV反应元件###PM###MSH [SEP] HIV反应元件###PM###MSH [SEP] 艾滋病毒###PM###MSH
C0079556	基因，HTLV-I rex###PM###MSH [SEP] 基因，HTLV-I rex###PM###MSH [SEP] HTLV I rex基因###PM###MSH [SEP] HTLV-I rex基因###PM###MSH [SEP] HTLV-I rex基因###PEP###MSH [SEP] rex基因，HTLV-I###PM###MSH [SEP] rex基因，HTLV-I###PM###MSH
C0079559	基因，HTLV-I税###PM###MSH [SEP] 基因，HTLV-I税###PM###MSH [SEP] HTLV I税基因###PM###MSH [SEP] HTLV-I税基因###PM###MSH [SEP] HTLV-I税基因###PEP###MSH [SEP] tax基因，HTLV-I###PM###MSH [SEP] 税务基因###PM###MSH
C0079563	基因，HTLV-II rex###PM###MSH [SEP] 基因，HTLV-II rex###PM###MSH [SEP] HTLV II rex基因###PM###MSH [SEP] HTLV-II rex基因###PM###MSH [SEP] HTLV-II rex基因###PEP###MSH [SEP] rex基因，HTLV-II###PM###MSH [SEP] rex基因，HTLV-II###PM###MSH
C0079566	基因，HTLV-II税###PM###MSH [SEP] 基因，HTLV-II税###PM###MSH [SEP] HTLV II税基因###PM###MSH [SEP] HTLV-II tax基因###PM###MSH [SEP] HTLV-II税基因###PEP###MSH [SEP] tax基因，HTLV-II###PM###MSH [SEP] 税务基因，HTLV-II###PM###MSH
C0079656	吉恩，基拉斯###PM###MSH [SEP] 基因，基拉斯###PM###MSH [SEP] Ki-ras基因###PM###MSH [SEP] Ki-ras基因###PM###MSH [SEP] Ki-ras基因###PEP###MSH
C0079657	Ki-ras癌基因###PM###MSH [SEP] Ki-ras癌基因###PM###MSH [SEP] Ki-ras癌基因###PEP###MSH
C0079664	基因，L-myc###PM###MSH [SEP] 基因，L-myc###PM###MSH [SEP] L-myc基因###PM###MSH [SEP] L-myc基因###PM###MSH [SEP] L-myc基因###PEP###MSH
C0079666	L myc原癌基因###PM###MSH [SEP] L-myc原癌基因###PM###MSH [SEP] L-myc原癌基因###PEP###MSH [SEP] 原癌基因###PM###MSH [SEP] 原癌基因###PM###MSH
C0079884	N-myc基因###PM###MSH [SEP] 基因，N-myc###PM###MSH [SEP] N-myc基因###PM###MSH [SEP] N-myc基因###PM###MSH [SEP] N-myc基因###PEP###MSH
C0079886	N-myc原癌基因###PM###MSH [SEP] N-myc原癌基因###PM###MSH [SEP] N-myc原癌基因###PEP###MSH [SEP] 原癌基因###PM###MSH [SEP] 原癌基因###PM###MSH
C0079941	编码区，蛋白质###PM###MSH [SEP] 编码区，蛋白质###PM###MSH [SEP] 框架，开放阅读###PM###MSH [SEP] 框架，开放阅读###PM###MSH [SEP] 开放式阅读框###PM###MSH [SEP] 打开阅读框###MH###MSH [SEP] 打开阅读框###PN###MTH [SEP] ORF###ET###MSH [SEP] 蛋白质编码区###ET###MSH [SEP] 蛋白质编码区###PM###MSH [SEP] 阅读框，打开###PM###MSH [SEP] 阅读框，打开###PM###MSH [SEP] 区域，蛋白质编码###PM###MSH [SEP] 区域，蛋白质编码###PM###MSH
C0080117	元件，转速响应###PM###MSH [SEP] 元素，快速响应###PM###MSH [SEP] 转速响应元件###PM###MSH [SEP] 转速响应元件###PEP###MSH [SEP] 转速响应元件###PM###MSH
