C0002331	Alpha Virus###ET###MSH [SEP] alpha virus###SY###CHV [SEP] Alpha Viruses###PM###MSH [SEP] Alphaviridae###EQ###NCBI [SEP] Alphavirus (organism)###FN###SNOMEDCT_US [SEP] Alphavirus###LPDN###LNC [SEP] Alphavirus###LPN###LNC [SEP] Alphavirus###MH###MSH [SEP] alphavirus###PT###CHV [SEP] Alphavirus###PT###CSP [SEP] Alphavirus###PT###NCI [SEP] ALPHAVIRUS###PT###NCI_CDISC [SEP] Alphavirus###PT###SNOMEDCT_US [SEP] Alphavirus###SCN###NCBI [SEP] Alphaviruses###ET###MSH [SEP] alphaviruses###SY###CHV [SEP] Arbovirus group A virus###SY###SNOMEDCT_US [SEP] arbovirus group A###ET###CSP [SEP] Arbovirus group A###SY###SNOMEDCT_US [SEP] Arbovirus group C###SY###SNOMEDCT_US [SEP] Arbovirus, Group A###PM###MSH [SEP] Arboviruses Group A###SY###NCI_CDISC [SEP] Arboviruses, Group A###ET###MSH [SEP] Genus: Arbovirus group A###SY###SNOMEDCT_US [SEP] group A arbovirus###ET###CSP [SEP] Group A Arbovirus###PM###MSH [SEP] Group A Arboviruses###PM###MSH	A1.1.4	Virus	A genus of enveloped, spherical, or pleomorphic viruses with T=4 icosahedral symmetry, in the family Togaviridae. The genome is composed of a linear, single-strand of positive sense RNA. Alphaviruses are spread by insect vector, able to infect vertebrates and invertebrates, and cause arthritis, encephalitis, rashes and fever in humans. [SEP] A genus of TOGAVIRIDAE, also known as Group A arboviruses, serologically related to each other but not to other Togaviridae. The viruses are transmitted by mosquitoes. The type species is the SINDBIS VIRUS. [SEP] genus of Togaviridae, also known as Group A arboviruses, serologically related to each other but not to other Togaviridae; viruses are transmitted by mosquitoes.
C0002405	Amapar mammarenavirus###EQ###NCBI [SEP] Amapari arenavirus###EQ###NCBI [SEP] Amapari mammarenavirus###EQ###NCBI [SEP] Amapari virus (organism)###FN###SNOMEDCT_US [SEP] Amapari virus###EQ###NCBI [SEP] Amapari virus###ET###CSP [SEP] Amapari virus###PEP###MSH [SEP] Amapari virus###PT###SNOMEDCT_US [SEP] Serra do Navio mammarenavirus###SCN###NCBI	A1.1.4	Virus	\N
C0003060	Animal virus (organism)###FN###SNOMEDCT_US [SEP] Animal Virus###PM###MSH [SEP] Animal Virus###PT###NCI [SEP] Animal virus###PT###SNOMEDCT_US [SEP] Animal Viruses###PEP###MSH [SEP] animal viruses###SY###CHV [SEP] animals virus###SY###CHV [SEP] virus animal###PT###CHV [SEP] Virus, Animal###PM###MSH [SEP] Viruses, Animal###PM###MSH [SEP] Viruses, Animal###SY###NCI	A1.1.4	Virus	An animal pathogen that is a virus.
C0003530	Apeu virus (organism)###FN###SNOMEDCT_US [SEP] Apeu virus###PEP###MSH [SEP] Apeu virus###PT###SNOMEDCT_US	A1.1.4	Virus	\N
C0003725	Arbovirus (navigational concept)###FN###SNOMEDCT_US [SEP] Arbovirus NOS###LPDN###LNC [SEP] Arbovirus NOS###LPN###LNC [SEP] arbovirus###ET###CSP [SEP] Arbovirus###ET###MSH [SEP] Arbovirus###LPDN###LNC [SEP] Arbovirus###LPN###LNC [SEP] arbovirus###PT###CHV [SEP] Arbovirus###PT###NCI [SEP] ARBOVIRUS###PT###NCI_CDISC [SEP] Arbovirus###PT###SNOMEDCT_US [SEP] Arboviruses###MH###MSH [SEP] Arboviruses###PN###MTH [SEP] Arboviruses###PT###LCH_NW [SEP] arboviruses###SY###CHV [SEP] Arthropod Borne Virus###PM###MSH [SEP] Arthropod Borne Viruses###PM###MSH [SEP] Arthropod-Borne Virus###ET###MSH [SEP] Arthropod-borne Virus###SY###NCI_CDISC [SEP] Arthropod-Borne Viruses###ET###MSH [SEP] Virus, Arthropod-Borne###PM###MSH [SEP] Viruses, Arthropod-Borne###PM###MSH	A1.1.4	Virus	A non-taxonomic grouping of viruses that are transmitted through an arthropod vector and replicate in a vertebrate host. These include a variety of species from the families Bunyaviridae, Flaviviridae and Reoviridae. [SEP] Arthropod-borne viruses. A non-taxonomic designation for viruses that can replicate in both vertebrate hosts and arthropod vectors. Included are some members of the following families: ARENAVIRIDAE; BUNYAVIRIDAE; REOVIRIDAE; TOGAVIRIDAE; and FLAVIVIRIDAE. (From Dictionary of Microbiology and Molecular Biology, 2nd ed)
C0003755	Arenaviridae###MH###MSH [SEP] arenaviridae###PT###CHV [SEP] Arenaviridae###PT###CSP [SEP] Arenaviridae###PT###SNOMEDCT_US [SEP] Arenaviridae###SCN###NCBI [SEP] Arenavirus group###ET###CSP [SEP] Family Arenaviridae (organism)###FN###SNOMEDCT_US [SEP] Family Arenaviridae###SY###SNOMEDCT_US	A1.1.4	Virus	A family of RNA viruses naturally infecting rodents and consisting of one genus (ARENAVIRUS) with two groups: Old World Arenaviruses (ARENAVIRUSES, OLD WORLD) and New World Arenaviruses (ARENAVIRUSES, NEW WORLD). Infection in rodents is persistent and silent. Vertical transmission is through milk-, saliva-, or urine-borne routes. Horizontal transmission to humans, monkeys, and other animals is important. [SEP] individual segments of ss-RNA; enveloped, various polypeptides present; RNA transcribed by transcriptase into cRNA with mature particles budding from cell membrane; transmission unknown in rodents.
C0004120	Astrovirus###CN###LNC [SEP] Astrovirus###LPDN###LNC [SEP] Astrovirus###LPN###LNC [SEP] Astrovirus###PN###MTH [SEP] astrovirus###PT###CHV [SEP] Astrovirus###PT###CSP [SEP] astroviruses###SY###CHV	A1.1.4	Virus	genus of small, circular RNA viruses in the family Astroviridae; they cause gastroenteritis and are found in the stools of several vertebrates including humans; transmission is by the fecal-oral route.
C0004418	Avian encephalomyelitis virus (organism)###FN###SNOMEDCT_US [SEP] Avian encephalomyelitis virus 1###ET###MSH [SEP] Avian encephalomyelitis virus###EQ###NCBI [SEP] Avian Encephalomyelitis Virus###ET###MSH [SEP] Avian encephalomyelitis virus###LPDN###LNC [SEP] Avian encephalomyelitis virus###LPN###LNC [SEP] Avian encephalomyelitis virus###PT###SNOMEDCT_US [SEP] Avian Encephalomyelitis Viruses###ET###MSH [SEP] Avian Encephalomyelitis-like Virus###PM###MSH [SEP] Avian encephalomyelitis-like virus###SY###SNOMEDCT_US [SEP] Encephalomyelitis Virus, Avian###MH###MSH [SEP] Encephalomyelitis-like Virus, Avian###ET###MSH [SEP] Epidemic Tremor Virus###ET###MSH [SEP] Tremovirus A###ET###MSH [SEP] Tremovirus A###SCN###NCBI	A1.1.4	Virus	A tentative species in the genus HEPATOVIRUS infecting primarily young chicks, but also found in turkeys, pheasants, and guinea fowl. It causes a fatal neuronal degeneration and is transmitted by mechanical contact.
C0004419	Avian infectious bronchitis virus (organism)###FN###SNOMEDCT_US [SEP] avian infectious bronchitis virus###ET###CSP [SEP] Avian Infectious Bronchitis Virus###ET###MSH [SEP] Avian infectious bronchitis virus###PT###SNOMEDCT_US [SEP] bronchitis viruses, Infectious###PM###MSH [SEP] Infectious bronchitis virus###CN###LNC [SEP] Infectious bronchitis virus###LPDN###LNC [SEP] Infectious bronchitis virus###LPN###LNC [SEP] Infectious bronchitis virus###MH###MSH [SEP] infectious bronchitis virus###PT###CHV [SEP] Infectious bronchitis virus###SY###SNOMEDCT_US [SEP] Infectious Bronchitis Virus, Avian###ET###MSH [SEP] Infectious bronchitis viruses###PM###MSH	A1.1.4	Virus	A species of CORONAVIRUS causing infections in chickens and possibly pheasants. Chicks up to four weeks old are the most severely affected.
C0004420	Avian infectious laryngotracheitis virus###CN###LNC [SEP] Avian infectious laryngotracheitis virus###EQ###NCBI [SEP] Avian Infectious Laryngotracheitis Virus###ET###MSH [SEP] Avian infectious laryngotracheitis virus###LPDN###LNC [SEP] Avian infectious laryngotracheitis virus###LPN###LNC [SEP] Gallid alphaherpesvirus 1###SCN###NCBI [SEP] Gallid herpesvirus 1 (organism)###FN###SNOMEDCT_US [SEP] Gallid herpesvirus 1###EQ###NCBI [SEP] Gallid Herpesvirus 1###ET###MSH [SEP] Gallid herpesvirus 1###PT###SNOMEDCT_US [SEP] Gallid herpesvirus type 1###EQ###NCBI [SEP] Herpesvirus 1 (alpha), Gallid###ET###MSH [SEP] Herpesvirus 1, Gallid###MH###MSH [SEP] Herpesvirus 1, Gallid###PN###MTH [SEP] infectious laryngotracheitis virus ILTV###EQ###NCBI [SEP] Infectious laryngotracheitis virus###SY###SNOMEDCT_US [SEP] Infectious Laryngotracheitis Virus, Avian###ET###MSH [SEP] Laryngotracheitis virus###EQ###NCBI	A1.1.4	Virus	The type species of the genus ILTOVIRUS found on every continent and affecting mainly chickens and occasionally pheasants.
C0004422	ALV###ET###CSP [SEP] Avian leukosis virus###LPDN###LNC [SEP] Avian leukosis virus###LPN###LNC [SEP] Avian Leukosis Virus###MH###MSH [SEP] Avian leukosis virus###PN###MTH [SEP] avian leukosis virus###PT###CSP [SEP] Avian leukosis virus###SCN###NCBI [SEP] Avian leukosis virus###SY###SNOMEDCT_US [SEP] Avian leukosis viruses###EQ###NCBI [SEP] Avian Leukosis Viruses###PM###MSH [SEP] Leukosis Virus, Avian###ET###MSH [SEP] Leukosis Viruses, Avian###PM###MSH [SEP] Virus, Avian Leukosis###PM###MSH [SEP] Viruses, Avian Leukosis###PM###MSH	A1.1.4	Virus	species in the genus Alpharetrovirus, producing latent or manifest lymphoid leukosis in fowl. [SEP] The type species of ALPHARETROVIRUS producing latent or manifest lymphoid leukosis in fowl.
C0004423	Alpharetrovirus###MH###MSH [SEP] alpharetrovirus###PT###CSP [SEP] Alpharetrovirus###PT###NCI [SEP] Alpharetrovirus###SCN###NCBI [SEP] Alpharetrovirus###SY###SNOMEDCT_US [SEP] Alpharetroviruses###PM###MSH [SEP] ALV related virus###ET###CSP [SEP] ALV-Related Retrovirus###PM###MSH [SEP] ALV-Related Retroviruses###PM###MSH [SEP] ALV-related viruses###EQ###NCBI [SEP] Avian Leukosis Sarcoma Viruses###PM###MSH [SEP] Avian Leukosis-Sarcoma Virus###PM###MSH [SEP] Avian Leukosis-Sarcoma Viruses###ET###MSH [SEP] Avian Retrovirus###SY###NCI [SEP] Avian type C oncoviruses###EQ###NCBI [SEP] Avian type C retrovirus group###EQ###NCBI [SEP] avian type C retrovirus group###ET###CSP [SEP] Avian type C retroviruses###EQ###NCBI [SEP] Genus Alpharetrovirus (organism)###FN###SNOMEDCT_US [SEP] Genus Alpharetrovirus###PN###MTH [SEP] Genus Alpharetrovirus###PT###SNOMEDCT_US [SEP] Leukosis-Sarcoma Virus, Avian###PM###MSH [SEP] Leukosis-Sarcoma Viruses, Avian###PM###MSH [SEP] Retrovirus, ALV-Related###PM###MSH [SEP] Retroviruses Type C, Avian###ET###MSH [SEP] Retroviruses, ALV Related###PM###MSH [SEP] Retroviruses, ALV-Related###ET###MSH [SEP] Retroviruses, Type C, Avian###SY###NCI [SEP] Type C Avian Retrovirus###SY###NCI [SEP] Type C Avian Retroviruses###ET###MSH [SEP] Virus, Avian Leukosis-Sarcoma###PM###MSH [SEP] Viruses, Avian Leukosis-Sarcoma###PM###MSH	A1.1.4	Virus	A genus of the family RETROVIRIDAE with type C morphology, that causes malignant and other diseases in wild birds and domestic fowl. [SEP] An rna-type retrovirus with a c-type morphology. The viruses have a widespread distribution and include both exogenous (vertical and horizontal transmission) and endogenous viruses of chickens and some other birds. Avian Leukosis virus is the type species. Distantly related endogenous sequences are found in birds and mammals. Virus infections are associated with malignancies and some other diseases such as wasting, and osteopetrosis. Many oncogene-containing members of the genus have been isolated. [SEP] genus of the family retroviridae with type C morphology that causes malignant and other diseases in wild birds and domestic fowl; widespread vertically and horizontally transmitted exogenous and endogenous viruses; associated with malignancies, wasting, and osteopetrosis.
C0004425	Avian reticuloendotheliosis virus###EQ###NCBI [SEP] avian reticuloendotheliosis virus###ET###CSP [SEP] reticuloendotheliosis virus A REV-A###EQ###NCBI [SEP] reticuloendotheliosis virus REV-A###EQ###NCBI [SEP] reticuloendotheliosis virus###ET###CSP [SEP] Reticuloendotheliosis virus###LPDN###LNC [SEP] Reticuloendotheliosis virus###LPN###LNC [SEP] Reticuloendotheliosis virus###MH###MSH [SEP] Reticuloendotheliosis virus###PN###MTH [SEP] Reticuloendotheliosis virus###SCN###NCBI	A1.1.4	Virus	A species in the group RETICULOENDOTHELIOSIS VIRUSES, AVIAN of the genus GAMMARETROVIRUS that causes a chronic neoplastic and a more acute immunosuppressive disease in fowl.
C0004429	ASV###ET###CSP [SEP] avian sarcoma virus (ASV)###SY###CHV [SEP] Avian sarcoma virus (organism)###FN###SNOMEDCT_US [SEP] Avian Sarcoma Virus###PM###MSH [SEP] avian sarcoma virus###PT###CSP [SEP] Avian sarcoma virus###PT###SNOMEDCT_US [SEP] Avian sarcoma virus###SCN###NCBI [SEP] avian sarcoma virus###SY###CHV [SEP] Avian sarcoma viruses###EQ###NCBI [SEP] Avian Sarcoma Viruses###MH###MSH [SEP] Avian Sarcoma Viruses###PN###MTH [SEP] fowl sarcoma virus###PT###CHV [SEP] Sarcoma Virus, Avian###PM###MSH [SEP] Sarcoma Viruses, Avian###ET###MSH [SEP] Virus, Avian Sarcoma###PM###MSH [SEP] Viruses, Avian Sarcoma###PM###MSH	A1.1.4	Virus	Group of alpharetroviruses (ALPHARETROVIRUS) producing sarcomata and other tumors in chickens and other fowl and also in pigeons, ducks, and RATS. [SEP] group of alpharetroviruses producing sarcomata and other tumors in chickens and other fowl and also in pigeons, ducks, and rats.
C0004651	Bacterial virus (organism)###FN###SNOMEDCT_US [SEP] bacterial virus###PT###CSP [SEP] Bacterial virus###PT###SNOMEDCT_US [SEP] bacterial virus###SY###CHV [SEP] bacterial viruses###SY###CHV [SEP] Bacteriophage sp.###SCN###NCBI [SEP] bacteriophage###EQ###NCBI [SEP] bacteriophage###ET###CSP [SEP] Bacteriophage###PM###MSH [SEP] bacteriophage###PT###CHV [SEP] Bacteriophage###PT###NCI [SEP] bacteriophages###EQ###NCBI [SEP] bacteriophages###IN###NDDF [SEP] Bacteriophages###MH###MSH [SEP] Bacteriophages###PN###MTH [SEP] Bacteriophages###PT###LCH_NW [SEP] bacteriophages###SY###CHV [SEP] Phage sp.###EQ###NCBI [SEP] phage###ET###CSP [SEP] Phage###PM###MSH [SEP] phage###SY###CHV [SEP] Phage###SY###NCI [SEP] Phage###SY###SNOMEDCT_US [SEP] Phages###ET###MSH [SEP] phages###SY###CHV [SEP] unidentified bacteriophage###EQ###NCBI [SEP] unidentified phage###EQ###NCBI [SEP] Viruses, Bacterial###SY###NCI	A1.1.4	Virus	A non-taxonomic grouping of viruses that infect and lyse certain bacteria and archaea. [SEP] capable of producing transmissible lysis of bacteria; virus particle attaches to bacterial cell wall and viral nucleoprotein enters the cell, resulting in viral synthesis and liberation on bacterial cell lysis. [SEP] Viruses whose hosts are bacterial cells.
C0005670	BK polyomavirus (organism)###FN###SNOMEDCT_US [SEP] BK polyomavirus###EQ###NCBI [SEP] BK polyomavirus###ET###MSH [SEP] BK POLYOMAVIRUS###PT###NCI_CDISC [SEP] bk polyomavirus###SY###CHV [SEP] BK Polyomavirus###SY###NCI [SEP] BK polyomavirus###SY###SNOMEDCT_US [SEP] BK virus BKV###EQ###NCBI [SEP] BK Virus###DN###NCI_CTRP [SEP] BK virus###EQ###NCBI [SEP] BK virus###ET###CSP [SEP] BK virus###LPDN###LNC [SEP] BK virus###LPN###LNC [SEP] BK Virus###MH###MSH [SEP] bk virus###PT###CHV [SEP] BK Virus###PT###NCI [SEP] BK virus###PT###SNOMEDCT_US [SEP] BK Virus###SY###NCI_CDISC [SEP] BKV###SY###NCI [SEP] Human polyomavirus (type BK)###EQ###NCBI [SEP] Human polyomavirus 1###SCN###NCBI [SEP] Human polyomavirus BK###EQ###NCBI [SEP] Human Polyomavirus BK###ET###MSH [SEP] Human polyomavirus BK###SY###SNOMEDCT_US [SEP] Human polyomavirus BKV###EQ###NCBI [SEP] human polyomavirus type BK BKV###EQ###NCBI [SEP] Human polyomavirus type BK###SY###SNOMEDCT_US [SEP] Papovavirus BKV###EQ###NCBI [SEP] Papovavirus BKV###SY###NCI [SEP] polyomavirus BK###EQ###NCBI [SEP] polyomavirus bk###SY###CHV [SEP] Polyomavirus BK###SY###NCI [SEP] Polyomavirus BK###SY###SNOMEDCT_US [SEP] Polyomavirus BK, Human###PM###MSH [SEP] Polyomavirus hominis 1###ET###MSH [SEP] Polyomavirus hominis 1###SY###NCBI [SEP] Polyomavirus hominis 1###SY###SNOMEDCT_US [SEP] Polyomavirus Type BK###SY###NCI [SEP] Polyomavirus, BK###ET###MSH	A1.1.4	Virus	A double stranded DNA virus in the polyomavirus family. It is widespread but usually causes an asymptomatic infection, except in immunocompromised individuals. [SEP] A species of POLYOMAVIRUS apparently infecting over 90% of children but not clearly associated with any clinical illness in childhood. The virus remains latent in the body throughout life and can be reactivated under certain circumstances.
C0005867	Blue Tongue Virus###ET###MSH [SEP] Blue Tongue Viruses###PM###MSH [SEP] Bluetongue virus (organism)###FN###SNOMEDCT_US [SEP] bluetongue virus BTV###EQ###NCBI [SEP] Bluetongue virus group###EQ###NCBI [SEP] Bluetongue virus###CN###LNC [SEP] bluetongue virus###ET###CSP [SEP] Bluetongue virus###LPDN###LNC [SEP] Bluetongue virus###LPN###LNC [SEP] Bluetongue virus###MH###MSH [SEP] Bluetongue virus###PN###MTH [SEP] Bluetongue virus###PT###LCH_NW [SEP] Bluetongue virus###PT###SNOMEDCT_US [SEP] Bluetongue virus###SCN###NCBI [SEP] Bluetongue Viruses###PM###MSH [SEP] ovine catarrhal fever virus###ET###CSP [SEP] Ovine Catarrhal Fever Virus###ET###MSH	A1.1.4	Virus	The type species of ORBIVIRUS causing a serious disease in sheep, especially lambs. It may also infect wild ruminants and other domestic animals.
C0006024	Borna disease virus (organism)###FN###SNOMEDCT_US [SEP] Borna disease virus BDV###EQ###NCBI [SEP] Borna disease virus###LPDN###LNC [SEP] Borna disease virus###LPN###LNC [SEP] Borna disease virus###MH###MSH [SEP] Borna disease virus###PT###LCH_NW [SEP] Borna disease virus###PT###SNOMEDCT_US [SEP] Borna disease virus###SCN###NCBI [SEP] Encephalomyelitis Virus, Enzootic###ET###MSH [SEP] Enzootic Encephalomyelitis Virus###ET###MSH [SEP] Near East Equine Encephalomyelitis Virus###ET###MSH	A1.1.4	Virus	A species in the genus Bornavirus, family BORNAVIRIDAE, causing a rare and usually fatal encephalitic disease in horses and other domestic animals and possibly deer. Its name derives from the city in Saxony where the condition was first described in 1894, but the disease occurs in Europe, N. Africa, and the Near East.
